time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(5, 94)",0,20
3,D2,"(96, 4)",1,24
4,D3,"(59, 67)",0,21
7,D4,"(32, 83)",6,12
8,D5,"(98, 13)",8,25
9,D6,"(71, 43)",0,21
11,D7,"(40, 9)",1,12
13,D8,"(29, 69)",4,29
14,D9,"(63, 53)",3,22
16,D10,"(90, 99)",4,18
17,D11,"(17, 55)",6,19
18,D12,"(33, 22)",7,16
20,D13,"(79, 68)",5,20
24,D14,"(4, 14)",0,17
25,D15,"(17, 67)",8,19
26,D16,"(93, 80)",8,20
28,D17,"(82, 23)",1,25
32,D18,"(34, 32)",3,15
33,D19,"(36, 75)",0,12
34,D20,"(35, 56)",1,26
35,D21,"(25, 34)",6,17
36,D22,"(67, 16)",0,27
37,D23,"(5, 11)",4,24
38,D24,"(81, 67)",5,18
39,D25,"(84, 74)",1,13
40,D26,"(46, 37)",3,20
41,D27,"(39, 31)",0,24
42,D28,"(80, 54)",8,18
44,D29,"(29, 22)",9,12
45,D30,"(60, 29)",3,29
46,D31,"(96, 37)",2,23
50,D32,"(56, 72)",2,15
51,D33,"(75, 19)",1,11
54,D34,"(30, 63)",2,15
57,D35,"(82, 88)",9,29
58,D36,"(96, 4)",6,17
60,D37,"(98, 62)",0,22
61,D38,"(70, 49)",1,23
64,D39,"(56, 9)",8,23
66,D40,"(33, 61)",7,14
68,D41,"(24, 29)",4,14
70,D42,"(98, 1)",5,16
71,D43,"(26, 83)",5,18
72,D44,"(98, 57)",6,13
73,D45,"(46, 96)",0,10
75,D46,"(32, 66)",2,24
76,D47,"(58, 96)",8,30
77,D48,"(92, 41)",0,22
79,D49,"(45, 94)",2,15
82,D50,"(3, 62)",0,16
84,D51,"(57, 49)",2,17
85,D52,"(11, 72)",8,29
90,D53,"(87, 90)",6,26
91,D54,"(97, 97)",9,22
92,D55,"(28, 69)",2,18
93,D56,"(61, 85)",4,13
94,D57,"(30, 33)",0,12
96,D58,"(99, 38)",3,13
97,D59,"(50, 97)",4,29
98,D60,"(41, 73)",7,22
99,D61,"(46, 81)",1,15
