time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(32, 18)",3,16
2,E2,"(41, 26)",9,30
4,E3,"(93, 58)",7,14
5,E4,"(22, 1)",5,14
6,E5,"(6, 45)",4,18
7,E6,"(10, 1)",3,20
12,E7,"(88, 83)",4,25
13,E8,"(68, 53)",8,15
17,E9,"(49, 32)",4,16
18,E10,"(98, 16)",4,12
19,E11,"(4, 3)",7,15
23,E12,"(31, 11)",8,18
24,E13,"(63, 82)",3,10
25,E14,"(57, 7)",5,25
27,E15,"(29, 57)",2,30
28,E16,"(2, 85)",1,21
30,E17,"(36, 57)",9,12
32,E18,"(23, 7)",5,25
33,E19,"(13, 4)",2,28
35,E20,"(88, 17)",4,10
36,E21,"(64, 98)",1,12
38,E22,"(74, 97)",7,18
41,E23,"(77, 86)",6,15
42,E24,"(5, 90)",1,12
43,E25,"(11, 45)",1,12
50,E26,"(50, 12)",5,21
53,E27,"(84, 81)",7,26
54,E28,"(54, 17)",4,11
56,E29,"(0, 73)",1,18
58,E30,"(19, 12)",0,23
59,E31,"(12, 58)",8,25
61,E32,"(22, 91)",6,13
64,E33,"(63, 43)",2,11
65,E34,"(27, 33)",9,12
68,E35,"(91, 98)",0,13
72,E36,"(82, 53)",3,25
74,E37,"(59, 24)",8,15
76,E38,"(47, 77)",6,24
78,E39,"(95, 81)",3,10
79,E40,"(3, 54)",6,16
82,E41,"(43, 35)",1,13
89,E42,"(46, 27)",9,13
91,E43,"(75, 36)",4,14
93,E44,"(93, 35)",4,11
96,E45,"(69, 90)",1,16
