time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(80, 57)",1,18
1,E2,"(95, 60)",2,27
2,E3,"(70, 44)",8,12
3,E4,"(65, 84)",3,19
4,E5,"(29, 24)",6,18
6,E6,"(47, 4)",5,15
10,E7,"(28, 27)",1,18
11,E8,"(7, 57)",0,16
12,E9,"(58, 82)",2,17
13,E10,"(49, 86)",1,19
14,E11,"(38, 51)",8,24
16,E12,"(74, 83)",8,30
17,E13,"(27, 80)",8,15
24,E14,"(48, 65)",9,25
25,E15,"(38, 0)",9,23
27,E16,"(22, 27)",9,15
30,E17,"(100, 88)",4,30
32,E18,"(62, 79)",6,29
34,E19,"(15, 9)",5,21
35,E20,"(85, 90)",1,22
36,E21,"(17, 57)",5,21
37,E22,"(0, 57)",1,21
38,E23,"(20, 45)",3,26
39,E24,"(27, 38)",4,11
42,E25,"(97, 85)",8,13
43,E26,"(41, 59)",5,25
44,E27,"(68, 79)",6,12
46,E28,"(86, 30)",4,19
48,E29,"(29, 62)",6,25
53,E30,"(34, 51)",9,21
55,E31,"(69, 29)",2,23
56,E32,"(24, 59)",7,25
57,E33,"(59, 48)",1,21
58,E34,"(97, 93)",3,19
63,E35,"(42, 91)",8,30
66,E36,"(13, 38)",0,30
67,E37,"(49, 5)",5,26
71,E38,"(88, 65)",2,23
73,E39,"(85, 77)",2,24
76,E40,"(13, 63)",9,17
77,E41,"(12, 28)",7,13
80,E42,"(23, 57)",0,21
81,E43,"(51, 46)",2,29
87,E44,"(77, 75)",5,13
88,E45,"(14, 86)",8,15
89,E46,"(50, 33)",8,15
90,E47,"(9, 98)",9,25
92,E48,"(73, 45)",2,20
93,E49,"(46, 46)",5,18
94,E50,"(53, 36)",0,12
99,E51,"(71, 20)",3,18
