time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(41, 63)",4,22
2,E2,"(87, 45)",2,24
4,E3,"(33, 92)",1,29
5,E4,"(91, 65)",3,19
6,E5,"(5, 37)",7,24
7,E6,"(68, 26)",2,25
9,E7,"(17, 30)",7,14
10,E8,"(38, 74)",5,28
11,E9,"(48, 27)",9,20
12,E10,"(24, 37)",4,20
13,E11,"(11, 23)",4,10
17,E12,"(85, 11)",8,15
19,E13,"(76, 47)",2,11
22,E14,"(36, 23)",6,20
23,E15,"(49, 37)",1,21
24,E16,"(59, 25)",5,12
29,E17,"(46, 47)",5,15
30,E18,"(47, 93)",2,30
32,E19,"(60, 88)",1,24
35,E20,"(8, 94)",1,18
37,E21,"(26, 62)",1,26
38,E22,"(55, 33)",1,25
41,E23,"(82, 21)",3,28
42,E24,"(54, 70)",6,17
44,E25,"(22, 63)",7,21
45,E26,"(24, 3)",0,14
47,E27,"(44, 98)",2,29
51,E28,"(79, 71)",2,24
52,E29,"(72, 81)",6,22
54,E30,"(21, 88)",8,15
56,E31,"(0, 52)",3,25
59,E32,"(9, 13)",6,28
60,E33,"(16, 79)",4,11
61,E34,"(85, 28)",6,30
62,E35,"(18, 55)",0,16
63,E36,"(54, 99)",3,10
64,E37,"(40, 26)",5,20
68,E38,"(97, 78)",8,18
69,E39,"(87, 74)",8,27
72,E40,"(45, 61)",7,29
74,E41,"(32, 63)",5,26
76,E42,"(4, 67)",0,23
79,E43,"(74, 75)",0,14
81,E44,"(5, 61)",8,18
85,E45,"(75, 80)",6,18
86,E46,"(11, 22)",2,15
87,E47,"(45, 65)",7,29
88,E48,"(22, 50)",6,24
90,E49,"(91, 64)",8,17
91,E50,"(16, 38)",9,26
92,E51,"(22, 1)",9,14
93,E52,"(0, 76)",0,22
94,E53,"(62, 66)",0,29
96,E54,"(39, 46)",5,23
99,E55,"(8, 34)",5,30
