time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(3, 71)",3,13
2,D2,"(9, 32)",4,26
3,D3,"(32, 28)",4,27
4,D4,"(89, 52)",1,30
5,D5,"(89, 98)",1,23
13,D6,"(14, 9)",4,17
15,D7,"(54, 4)",9,10
17,D8,"(74, 57)",5,16
19,D9,"(57, 0)",6,15
20,D10,"(64, 38)",4,25
22,D11,"(46, 77)",4,12
23,D12,"(72, 21)",1,10
24,D13,"(84, 12)",0,11
27,D14,"(29, 58)",4,15
30,D15,"(23, 38)",2,21
31,D16,"(64, 10)",9,13
36,D17,"(23, 29)",0,15
37,D18,"(15, 81)",8,29
39,D19,"(54, 10)",6,22
40,D20,"(10, 44)",9,13
41,D21,"(62, 13)",1,21
43,D22,"(39, 73)",0,24
44,D23,"(45, 77)",5,29
47,D24,"(66, 48)",3,17
49,D25,"(38, 14)",5,23
51,D26,"(99, 1)",3,13
60,D27,"(79, 93)",9,15
62,D28,"(53, 91)",9,15
63,D29,"(13, 17)",4,27
64,D30,"(37, 47)",9,11
66,D31,"(45, 58)",5,29
67,D32,"(30, 13)",3,13
70,D33,"(28, 55)",1,30
72,D34,"(36, 29)",0,27
73,D35,"(40, 33)",8,16
75,D36,"(14, 86)",0,20
78,D37,"(72, 26)",2,27
80,D38,"(70, 23)",0,22
82,D39,"(41, 86)",8,16
83,D40,"(70, 56)",3,12
84,D41,"(26, 65)",5,10
88,D42,"(45, 0)",2,24
89,D43,"(90, 85)",0,30
90,D44,"(91, 60)",0,30
92,D45,"(96, 22)",0,24
94,D46,"(13, 37)",7,18
95,D47,"(32, 74)",3,12
97,D48,"(100, 16)",0,22
98,D49,"(48, 12)",2,20
