time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(59, 12)",1,19
4,D2,"(17, 20)",4,12
6,D3,"(70, 70)",7,28
8,D4,"(69, 84)",7,24
12,D5,"(72, 64)",9,14
15,D6,"(51, 29)",2,21
16,D7,"(87, 72)",2,26
19,D8,"(19, 33)",6,23
21,D9,"(73, 55)",7,29
25,D10,"(16, 16)",1,26
26,D11,"(6, 14)",5,19
32,D12,"(1, 5)",9,12
33,D13,"(45, 62)",3,27
37,D14,"(97, 32)",9,21
38,D15,"(88, 18)",4,27
39,D16,"(53, 91)",9,22
45,D17,"(23, 57)",6,15
46,D18,"(45, 5)",9,23
47,D19,"(21, 42)",5,27
49,D20,"(26, 85)",8,13
51,D21,"(53, 13)",4,10
52,D22,"(66, 58)",6,15
55,D23,"(77, 49)",4,30
56,D24,"(50, 8)",4,25
59,D25,"(75, 99)",3,26
61,D26,"(97, 30)",3,10
62,D27,"(75, 36)",9,13
64,D28,"(79, 2)",9,16
65,D29,"(7, 7)",9,17
68,D30,"(32, 30)",6,10
73,D31,"(12, 27)",2,26
74,D32,"(31, 57)",0,25
75,D33,"(29, 23)",9,18
76,D34,"(39, 6)",3,26
77,D35,"(52, 57)",2,26
79,D36,"(45, 66)",4,12
81,D37,"(35, 61)",6,15
82,D38,"(46, 83)",4,21
84,D39,"(77, 33)",7,26
85,D40,"(97, 6)",8,27
90,D41,"(15, 42)",9,16
92,D42,"(20, 32)",4,12
93,D43,"(97, 67)",6,30
96,D44,"(85, 33)",9,10
97,D45,"(54, 23)",3,13
98,D46,"(52, 47)",8,14
99,D47,"(62, 83)",0,26
