time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(51, 76)",8,16
3,D2,"(50, 47)",2,11
4,D3,"(68, 45)",7,11
7,D4,"(2, 72)",7,25
11,D5,"(4, 84)",4,15
15,D6,"(77, 53)",7,24
17,D7,"(29, 68)",9,24
19,D8,"(51, 84)",1,29
21,D9,"(36, 90)",8,30
22,D10,"(7, 64)",1,20
23,D11,"(3, 71)",9,30
25,D12,"(22, 83)",5,20
29,D13,"(96, 9)",9,20
31,D14,"(83, 52)",1,16
33,D15,"(50, 36)",8,24
34,D16,"(41, 81)",1,26
35,D17,"(43, 1)",6,12
39,D18,"(29, 72)",6,19
42,D19,"(2, 86)",5,24
43,D20,"(43, 34)",0,18
44,D21,"(18, 86)",8,13
45,D22,"(48, 85)",1,24
46,D23,"(50, 36)",8,24
47,D24,"(32, 9)",3,16
48,D25,"(100, 30)",8,15
50,D26,"(98, 93)",5,19
57,D27,"(53, 90)",7,13
63,D28,"(100, 30)",8,12
64,D29,"(31, 51)",3,17
69,D30,"(75, 93)",6,20
72,D31,"(100, 10)",5,12
75,D32,"(32, 0)",1,14
76,D33,"(50, 22)",5,16
78,D34,"(6, 45)",5,18
81,D35,"(96, 44)",3,21
82,D36,"(93, 59)",1,13
84,D37,"(78, 21)",2,15
85,D38,"(78, 71)",3,28
87,D39,"(30, 10)",1,24
88,D40,"(87, 79)",0,18
90,D41,"(35, 28)",7,29
91,D42,"(55, 25)",5,25
94,D43,"(82, 35)",1,13
95,D44,"(21, 90)",7,10
98,D45,"(87, 49)",9,16
