time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(64, 59)",2,15
3,D2,"(76, 71)",6,21
5,D3,"(32, 77)",4,12
12,D4,"(4, 29)",6,28
13,D5,"(65, 87)",0,22
14,D6,"(90, 80)",2,24
15,D7,"(78, 0)",8,28
16,D8,"(91, 77)",1,18
19,D9,"(84, 2)",3,29
21,D10,"(33, 40)",2,23
22,D11,"(88, 54)",8,16
24,D12,"(56, 67)",1,18
25,D13,"(55, 60)",9,16
28,D14,"(5, 84)",8,16
29,D15,"(24, 4)",6,16
31,D16,"(59, 25)",3,14
33,D17,"(96, 51)",8,11
36,D18,"(70, 81)",9,13
38,D19,"(77, 83)",3,23
40,D20,"(89, 29)",7,15
45,D21,"(35, 55)",1,20
46,D22,"(71, 74)",6,14
47,D23,"(16, 18)",9,27
49,D24,"(29, 62)",3,23
50,D25,"(92, 75)",3,10
52,D26,"(26, 72)",5,21
53,D27,"(91, 90)",6,30
55,D28,"(60, 72)",7,11
56,D29,"(26, 6)",5,24
57,D30,"(98, 19)",8,17
58,D31,"(78, 56)",7,30
59,D32,"(43, 17)",1,29
66,D33,"(54, 7)",0,30
67,D34,"(37, 34)",6,24
70,D35,"(73, 82)",4,26
71,D36,"(66, 22)",1,27
72,D37,"(96, 59)",4,16
73,D38,"(37, 83)",0,19
74,D39,"(16, 89)",7,29
76,D40,"(47, 29)",4,28
79,D41,"(71, 4)",2,19
80,D42,"(88, 83)",5,21
82,D43,"(44, 39)",7,17
83,D44,"(100, 13)",0,28
84,D45,"(41, 62)",2,18
90,D46,"(84, 64)",6,24
92,D47,"(61, 64)",8,18
94,D48,"(62, 25)",7,29
97,D49,"(59, 19)",1,14
98,D50,"(14, 60)",1,13
99,D51,"(61, 87)",9,29
