time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(94, 97)",2,25
1,D2,"(89, 36)",0,27
2,D3,"(51, 14)",5,12
5,D4,"(97, 29)",4,10
6,D5,"(31, 44)",1,22
7,D6,"(92, 24)",7,22
8,D7,"(37, 64)",8,10
10,D8,"(31, 82)",6,22
11,D9,"(68, 83)",3,28
12,D10,"(67, 41)",9,12
13,D11,"(40, 6)",6,28
14,D12,"(61, 65)",0,15
15,D13,"(17, 9)",4,14
17,D14,"(73, 30)",5,27
20,D15,"(6, 19)",0,20
23,D16,"(59, 96)",0,23
24,D17,"(9, 20)",4,18
25,D18,"(10, 3)",1,14
27,D19,"(95, 1)",5,23
29,D20,"(69, 6)",0,16
31,D21,"(93, 45)",2,13
32,D22,"(0, 98)",1,28
33,D23,"(85, 99)",8,14
34,D24,"(62, 42)",9,13
40,D25,"(96, 45)",8,30
41,D26,"(81, 7)",0,11
42,D27,"(39, 62)",4,10
43,D28,"(28, 14)",4,16
46,D29,"(18, 35)",7,18
47,D30,"(94, 93)",3,28
48,D31,"(73, 3)",8,19
49,D32,"(31, 40)",6,13
50,D33,"(22, 90)",1,14
52,D34,"(57, 74)",0,29
53,D35,"(62, 32)",2,10
54,D36,"(68, 87)",3,13
55,D37,"(25, 48)",1,29
58,D38,"(43, 21)",8,15
59,D39,"(52, 35)",3,12
60,D40,"(56, 19)",0,22
61,D41,"(1, 79)",0,27
63,D42,"(100, 82)",7,21
64,D43,"(48, 2)",2,22
65,D44,"(47, 90)",4,14
69,D45,"(66, 35)",7,30
70,D46,"(29, 49)",3,24
71,D47,"(5, 91)",6,14
75,D48,"(8, 97)",7,16
78,D49,"(99, 44)",7,11
81,D50,"(86, 98)",3,11
82,D51,"(37, 67)",2,18
84,D52,"(45, 18)",2,13
85,D53,"(8, 80)",0,16
88,D54,"(41, 48)",3,20
90,D55,"(95, 98)",3,14
91,D56,"(91, 30)",1,26
94,D57,"(70, 58)",5,30
99,D58,"(73, 54)",2,27
