time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(22, 61)",7,28
4,D2,"(85, 38)",2,15
6,D3,"(19, 24)",8,17
7,D4,"(87, 28)",2,18
9,D5,"(93, 5)",9,29
10,D6,"(94, 4)",0,29
13,D7,"(76, 18)",1,19
14,D8,"(47, 57)",7,14
15,D9,"(86, 72)",5,21
17,D10,"(12, 51)",9,16
19,D11,"(66, 51)",0,22
26,D12,"(53, 66)",7,19
28,D13,"(91, 20)",8,24
30,D14,"(59, 79)",2,28
32,D15,"(72, 75)",2,23
33,D16,"(22, 76)",8,21
36,D17,"(16, 99)",7,19
39,D18,"(35, 77)",2,16
40,D19,"(95, 55)",4,27
41,D20,"(94, 14)",5,19
43,D21,"(91, 28)",7,12
44,D22,"(21, 13)",5,15
45,D23,"(26, 16)",2,14
46,D24,"(38, 33)",5,26
48,D25,"(4, 71)",8,20
51,D26,"(80, 37)",5,11
52,D27,"(8, 85)",8,11
53,D28,"(40, 97)",7,23
56,D29,"(86, 44)",0,27
57,D30,"(85, 23)",9,13
59,D31,"(30, 84)",1,26
61,D32,"(80, 53)",5,11
64,D33,"(61, 96)",5,10
65,D34,"(20, 45)",7,16
66,D35,"(89, 96)",3,12
67,D36,"(95, 35)",7,11
69,D37,"(2, 64)",1,22
70,D38,"(57, 80)",6,19
71,D39,"(96, 69)",0,14
72,D40,"(99, 27)",6,24
74,D41,"(53, 32)",1,10
75,D42,"(1, 0)",5,28
76,D43,"(37, 85)",0,20
77,D44,"(38, 80)",7,21
80,D45,"(84, 18)",0,23
81,D46,"(19, 49)",2,23
82,D47,"(10, 92)",2,20
84,D48,"(16, 29)",1,25
85,D49,"(11, 81)",7,27
89,D50,"(67, 46)",9,21
91,D51,"(67, 6)",2,30
92,D52,"(96, 31)",4,12
93,D53,"(100, 29)",1,15
94,D54,"(21, 50)",0,15
95,D55,"(43, 49)",3,12
