time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(2, 31)",4,21
2,E2,"(62, 64)",2,20
3,E3,"(29, 33)",3,27
4,E4,"(66, 67)",5,28
6,E5,"(72, 7)",7,28
8,E6,"(22, 29)",2,29
9,E7,"(22, 65)",1,22
10,E8,"(15, 21)",3,11
11,E9,"(9, 54)",2,30
12,E10,"(20, 100)",0,12
13,E11,"(41, 15)",7,25
14,E12,"(94, 95)",1,20
17,E13,"(59, 62)",2,29
18,E14,"(98, 64)",3,17
20,E15,"(46, 54)",2,27
24,E16,"(8, 68)",6,26
25,E17,"(99, 54)",7,13
29,E18,"(98, 5)",0,23
31,E19,"(32, 68)",4,30
32,E20,"(88, 61)",4,18
35,E21,"(91, 14)",0,22
37,E22,"(41, 96)",9,30
40,E23,"(37, 38)",7,24
44,E24,"(74, 48)",8,28
46,E25,"(99, 57)",4,28
47,E26,"(26, 93)",8,11
50,E27,"(62, 73)",4,13
51,E28,"(48, 53)",6,25
53,E29,"(86, 69)",0,14
54,E30,"(65, 76)",4,23
56,E31,"(30, 34)",1,14
58,E32,"(12, 55)",9,11
59,E33,"(74, 44)",9,21
61,E34,"(48, 39)",3,23
68,E35,"(40, 4)",6,27
70,E36,"(45, 23)",6,20
74,E37,"(50, 23)",6,16
75,E38,"(58, 75)",8,17
78,E39,"(74, 59)",3,12
79,E40,"(24, 40)",7,14
82,E41,"(43, 32)",6,23
83,E42,"(54, 29)",3,28
84,E43,"(67, 7)",0,18
85,E44,"(50, 49)",7,19
88,E45,"(75, 64)",9,26
91,E46,"(0, 46)",8,26
93,E47,"(35, 89)",6,26
94,E48,"(4, 97)",3,26
95,E49,"(36, 65)",4,11
96,E50,"(43, 100)",9,29
97,E51,"(28, 64)",3,14
98,E52,"(80, 65)",3,28
