time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(18, 19)",7,13
1,E2,"(36, 77)",1,13
4,E3,"(98, 52)",0,22
6,E4,"(72, 45)",2,17
9,E5,"(48, 47)",6,24
10,E6,"(51, 8)",8,25
14,E7,"(52, 84)",6,13
15,E8,"(15, 13)",2,30
16,E9,"(66, 10)",9,22
19,E10,"(20, 6)",7,25
23,E11,"(45, 51)",7,24
24,E12,"(87, 32)",7,27
27,E13,"(12, 33)",3,29
28,E14,"(21, 28)",5,27
31,E15,"(96, 66)",3,18
32,E16,"(39, 68)",8,12
33,E17,"(57, 14)",3,17
35,E18,"(4, 72)",8,29
36,E19,"(83, 74)",3,23
38,E20,"(51, 25)",0,17
40,E21,"(60, 26)",1,18
42,E22,"(26, 49)",8,21
44,E23,"(86, 62)",9,14
45,E24,"(6, 56)",1,23
47,E25,"(4, 28)",4,11
49,E26,"(27, 89)",5,22
51,E27,"(6, 35)",4,18
52,E28,"(83, 32)",3,12
56,E29,"(37, 44)",6,26
59,E30,"(0, 43)",0,21
63,E31,"(68, 73)",0,29
64,E32,"(46, 33)",6,13
65,E33,"(97, 89)",4,19
73,E34,"(32, 40)",7,18
74,E35,"(32, 0)",7,23
75,E36,"(60, 67)",8,15
76,E37,"(10, 61)",1,25
79,E38,"(45, 48)",1,21
80,E39,"(79, 21)",8,10
81,E40,"(34, 94)",9,29
83,E41,"(12, 100)",6,22
85,E42,"(100, 49)",0,18
89,E43,"(67, 62)",0,26
94,E44,"(34, 15)",1,13
95,E45,"(29, 87)",9,27
97,E46,"(8, 87)",8,22
98,E47,"(94, 35)",4,15
