time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(25, 79)",3,29
5,D2,"(79, 96)",6,29
8,D3,"(94, 73)",0,19
9,D4,"(68, 51)",3,13
10,D5,"(13, 14)",9,22
21,D6,"(54, 50)",8,23
22,D7,"(90, 2)",5,18
23,D8,"(24, 3)",3,26
25,D9,"(2, 10)",7,20
26,D10,"(26, 6)",2,19
27,D11,"(37, 99)",8,16
32,D12,"(0, 7)",6,29
34,D13,"(8, 62)",8,22
38,D14,"(1, 17)",7,22
39,D15,"(40, 79)",4,13
41,D16,"(73, 26)",7,25
42,D17,"(54, 0)",8,19
43,D18,"(20, 71)",9,10
45,D19,"(20, 62)",2,16
51,D20,"(7, 10)",4,25
52,D21,"(11, 34)",0,21
53,D22,"(51, 14)",4,30
54,D23,"(0, 25)",7,22
55,D24,"(71, 72)",8,15
56,D25,"(38, 53)",7,26
57,D26,"(49, 99)",2,18
58,D27,"(44, 52)",9,21
60,D28,"(41, 19)",5,19
65,D29,"(48, 58)",2,13
69,D30,"(69, 63)",3,28
70,D31,"(50, 82)",9,12
71,D32,"(49, 11)",1,25
72,D33,"(66, 28)",5,27
73,D34,"(44, 66)",9,14
75,D35,"(1, 59)",1,27
76,D36,"(1, 75)",1,11
79,D37,"(55, 42)",1,27
80,D38,"(17, 3)",1,25
84,D39,"(13, 87)",4,15
89,D40,"(47, 37)",9,30
91,D41,"(40, 23)",0,25
93,D42,"(14, 43)",9,15
95,D43,"(70, 24)",2,23
96,D44,"(79, 3)",2,24
97,D45,"(2, 23)",2,29
99,D46,"(43, 73)",1,10
