time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(26, 48)",7,18
1,D2,"(55, 88)",2,15
2,D3,"(25, 16)",1,14
6,D4,"(56, 0)",1,23
7,D5,"(2, 33)",0,14
8,D6,"(65, 62)",3,25
11,D7,"(9, 22)",2,27
12,D8,"(5, 79)",3,11
13,D9,"(2, 11)",4,11
15,D10,"(78, 93)",8,14
22,D11,"(86, 36)",0,18
25,D12,"(99, 56)",5,11
26,D13,"(77, 86)",6,29
28,D14,"(63, 94)",7,30
29,D15,"(15, 65)",6,13
32,D16,"(92, 22)",7,17
33,D17,"(75, 50)",5,13
42,D18,"(66, 60)",8,13
44,D19,"(47, 17)",3,24
49,D20,"(68, 27)",8,21
50,D21,"(70, 75)",0,22
51,D22,"(53, 47)",1,22
52,D23,"(82, 58)",4,30
53,D24,"(100, 76)",8,28
54,D25,"(93, 52)",5,21
56,D26,"(98, 67)",5,14
60,D27,"(15, 11)",5,24
62,D28,"(99, 41)",5,15
63,D29,"(20, 30)",2,21
66,D30,"(17, 95)",2,12
67,D31,"(68, 30)",9,19
73,D32,"(4, 94)",2,10
74,D33,"(92, 0)",3,25
75,D34,"(95, 13)",9,21
77,D35,"(6, 49)",7,16
83,D36,"(7, 67)",4,19
84,D37,"(43, 88)",1,29
85,D38,"(72, 5)",4,21
86,D39,"(27, 7)",4,28
89,D40,"(93, 100)",6,23
90,D41,"(92, 56)",2,15
93,D42,"(26, 11)",7,22
96,D43,"(89, 40)",6,12
98,D44,"(97, 68)",8,30
