time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(56, 91)",9,22
3,E2,"(88, 30)",8,12
5,E3,"(68, 54)",3,14
11,E4,"(34, 88)",8,16
14,E5,"(13, 82)",0,27
22,E6,"(18, 9)",8,21
24,E7,"(46, 2)",3,10
26,E8,"(18, 62)",0,10
29,E9,"(61, 41)",0,12
30,E10,"(39, 44)",2,22
31,E11,"(92, 45)",1,27
32,E12,"(60, 31)",3,10
34,E13,"(23, 34)",8,10
35,E14,"(85, 19)",5,24
36,E15,"(51, 53)",7,19
40,E16,"(54, 59)",2,24
41,E17,"(23, 41)",1,14
42,E18,"(65, 55)",7,29
44,E19,"(79, 95)",9,24
45,E20,"(70, 20)",6,16
47,E21,"(45, 52)",4,20
52,E22,"(94, 50)",4,19
53,E23,"(79, 16)",4,17
56,E24,"(2, 51)",6,13
57,E25,"(16, 38)",6,20
58,E26,"(78, 95)",1,15
63,E27,"(23, 91)",7,22
64,E28,"(15, 95)",0,19
66,E29,"(9, 28)",1,24
70,E30,"(82, 98)",7,17
72,E31,"(98, 17)",5,24
73,E32,"(55, 87)",1,27
74,E33,"(62, 37)",7,12
75,E34,"(100, 36)",7,13
76,E35,"(1, 82)",5,17
77,E36,"(77, 11)",3,28
78,E37,"(86, 47)",7,17
80,E38,"(11, 88)",4,19
81,E39,"(91, 86)",5,12
83,E40,"(40, 95)",4,29
84,E41,"(78, 100)",7,11
87,E42,"(48, 93)",3,12
89,E43,"(59, 80)",5,11
91,E44,"(22, 15)",1,16
92,E45,"(18, 63)",3,23
94,E46,"(37, 9)",3,27
97,E47,"(29, 20)",0,15
98,E48,"(69, 37)",3,28
99,E49,"(84, 18)",1,13
