time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(5, 17)",5,19
2,E2,"(63, 7)",4,24
3,E3,"(70, 48)",7,25
4,E4,"(23, 31)",8,17
5,E5,"(95, 0)",6,28
7,E6,"(71, 62)",9,20
9,E7,"(21, 62)",5,27
12,E8,"(49, 11)",7,18
13,E9,"(63, 23)",2,14
17,E10,"(53, 69)",3,12
20,E11,"(92, 25)",3,24
24,E12,"(46, 86)",9,24
26,E13,"(75, 38)",0,10
28,E14,"(66, 8)",8,12
30,E15,"(33, 39)",9,27
31,E16,"(81, 86)",4,25
33,E17,"(47, 23)",4,29
37,E18,"(72, 52)",4,20
38,E19,"(61, 15)",2,26
39,E20,"(26, 66)",7,26
41,E21,"(15, 78)",3,20
43,E22,"(100, 7)",8,22
45,E23,"(15, 9)",5,11
46,E24,"(11, 30)",9,12
48,E25,"(85, 60)",5,26
51,E26,"(40, 35)",1,25
56,E27,"(20, 71)",3,29
57,E28,"(7, 15)",3,16
62,E29,"(4, 68)",2,29
63,E30,"(83, 20)",5,24
64,E31,"(34, 31)",3,29
65,E32,"(69, 54)",1,30
66,E33,"(100, 55)",5,17
69,E34,"(41, 3)",4,10
71,E35,"(83, 21)",8,17
72,E36,"(94, 16)",0,27
75,E37,"(36, 39)",4,19
77,E38,"(93, 35)",0,20
79,E39,"(62, 58)",9,13
84,E40,"(69, 47)",1,28
85,E41,"(74, 71)",8,23
86,E42,"(96, 93)",0,14
88,E43,"(55, 87)",0,12
91,E44,"(44, 79)",3,19
94,E45,"(20, 77)",0,13
95,E46,"(31, 28)",0,21
96,E47,"(16, 3)",5,10
99,E48,"(16, 76)",5,16
