time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(45, 54)",6,25
2,D2,"(78, 47)",0,19
3,D3,"(68, 4)",3,20
4,D4,"(29, 62)",3,23
5,D5,"(38, 20)",8,19
8,D6,"(0, 27)",8,29
10,D7,"(91, 63)",8,16
11,D8,"(37, 90)",7,30
12,D9,"(15, 20)",3,19
15,D10,"(19, 60)",6,15
18,D11,"(65, 19)",6,21
20,D12,"(69, 67)",8,17
23,D13,"(37, 75)",0,24
26,D14,"(18, 60)",7,10
27,D15,"(55, 75)",4,14
29,D16,"(79, 88)",7,29
32,D17,"(67, 42)",5,20
36,D18,"(78, 56)",2,22
42,D19,"(79, 73)",7,30
43,D20,"(46, 88)",4,11
45,D21,"(77, 99)",3,26
46,D22,"(25, 55)",3,24
48,D23,"(99, 63)",1,16
50,D24,"(78, 34)",5,27
55,D25,"(26, 68)",9,14
56,D26,"(52, 84)",8,12
60,D27,"(5, 21)",8,21
61,D28,"(72, 100)",8,22
63,D29,"(30, 73)",3,23
65,D30,"(69, 38)",8,24
66,D31,"(71, 54)",5,21
67,D32,"(62, 16)",8,14
68,D33,"(23, 94)",1,24
69,D34,"(31, 85)",2,26
72,D35,"(13, 11)",2,23
73,D36,"(43, 70)",4,23
75,D37,"(73, 14)",5,20
77,D38,"(13, 10)",5,16
80,D39,"(0, 100)",4,25
81,D40,"(72, 68)",0,13
83,D41,"(16, 97)",1,27
92,D42,"(45, 68)",6,21
93,D43,"(94, 52)",4,15
94,D44,"(76, 55)",9,11
98,D45,"(25, 57)",6,28
