time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(54, 6)",1,28
2,D2,"(23, 14)",1,13
3,D3,"(90, 0)",2,26
4,D4,"(28, 68)",4,25
6,D5,"(45, 53)",7,30
7,D6,"(96, 93)",4,20
11,D7,"(65, 62)",6,17
12,D8,"(45, 46)",3,18
16,D9,"(56, 75)",0,29
17,D10,"(60, 70)",4,12
18,D11,"(2, 43)",9,16
19,D12,"(74, 88)",5,27
20,D13,"(53, 19)",5,13
21,D14,"(55, 34)",7,19
27,D15,"(89, 79)",1,21
28,D16,"(43, 83)",9,27
30,D17,"(8, 21)",5,16
32,D18,"(47, 45)",5,16
35,D19,"(8, 29)",5,26
36,D20,"(96, 74)",5,18
37,D21,"(94, 6)",6,19
39,D22,"(76, 56)",3,13
42,D23,"(90, 13)",5,20
45,D24,"(29, 50)",0,24
46,D25,"(95, 99)",9,15
47,D26,"(33, 96)",9,23
51,D27,"(24, 87)",1,28
52,D28,"(50, 80)",9,29
53,D29,"(39, 24)",5,30
55,D30,"(50, 94)",6,28
56,D31,"(66, 66)",5,30
57,D32,"(7, 9)",4,19
58,D33,"(81, 21)",9,25
64,D34,"(44, 36)",8,27
68,D35,"(1, 80)",3,10
69,D36,"(57, 23)",2,17
71,D37,"(31, 11)",7,18
72,D38,"(77, 21)",2,23
74,D39,"(71, 2)",7,12
75,D40,"(2, 73)",4,29
78,D41,"(76, 83)",6,19
79,D42,"(38, 74)",7,28
80,D43,"(31, 12)",0,18
86,D44,"(86, 73)",9,15
89,D45,"(11, 46)",6,30
91,D46,"(88, 25)",9,28
93,D47,"(85, 84)",6,28
94,D48,"(48, 65)",1,24
96,D49,"(21, 45)",7,18
97,D50,"(0, 8)",0,24
98,D51,"(7, 92)",7,29
99,D52,"(98, 31)",9,27
