time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(11, 67)",0,16
4,D2,"(79, 45)",0,16
5,D3,"(97, 23)",9,11
6,D4,"(90, 28)",3,13
7,D5,"(28, 67)",6,23
8,D6,"(61, 4)",6,28
9,D7,"(63, 71)",6,20
11,D8,"(69, 1)",7,15
13,D9,"(60, 28)",8,13
16,D10,"(5, 16)",2,14
21,D11,"(58, 17)",4,13
22,D12,"(42, 31)",9,28
23,D13,"(17, 69)",0,26
26,D14,"(4, 79)",6,25
30,D15,"(60, 0)",6,11
31,D16,"(37, 52)",0,15
32,D17,"(34, 13)",4,19
33,D18,"(37, 13)",6,13
37,D19,"(43, 43)",5,30
38,D20,"(83, 50)",4,30
40,D21,"(22, 4)",9,13
41,D22,"(1, 46)",8,13
42,D23,"(34, 63)",4,30
43,D24,"(15, 48)",8,14
47,D25,"(38, 73)",4,22
48,D26,"(56, 20)",0,22
49,D27,"(87, 8)",8,22
50,D28,"(38, 66)",2,29
52,D29,"(60, 76)",5,15
53,D30,"(28, 27)",8,11
54,D31,"(38, 85)",2,18
55,D32,"(51, 24)",3,29
56,D33,"(72, 51)",4,29
57,D34,"(40, 48)",1,11
60,D35,"(98, 32)",7,10
61,D36,"(97, 86)",8,11
62,D37,"(41, 16)",1,30
65,D38,"(83, 18)",3,29
68,D39,"(68, 25)",8,22
72,D40,"(25, 58)",6,14
74,D41,"(8, 70)",2,24
76,D42,"(21, 22)",5,29
77,D43,"(84, 75)",5,15
81,D44,"(100, 96)",9,13
82,D45,"(68, 85)",6,11
84,D46,"(18, 98)",1,16
85,D47,"(3, 88)",1,24
86,D48,"(79, 50)",1,23
89,D49,"(5, 90)",0,11
92,D50,"(26, 8)",5,30
93,D51,"(13, 34)",2,29
96,D52,"(73, 30)",6,20
