time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(36, 77)",3,12
3,E2,"(24, 53)",8,25
8,E3,"(15, 57)",7,19
10,E4,"(3, 2)",9,14
12,E5,"(81, 47)",4,18
13,E6,"(38, 74)",2,23
16,E7,"(70, 45)",6,28
17,E8,"(85, 38)",3,14
20,E9,"(50, 93)",1,12
21,E10,"(89, 26)",1,24
25,E11,"(65, 56)",6,27
26,E12,"(22, 100)",0,25
28,E13,"(21, 60)",6,15
32,E14,"(62, 81)",6,25
33,E15,"(31, 26)",6,20
34,E16,"(42, 60)",5,17
35,E17,"(100, 75)",9,26
39,E18,"(3, 30)",4,11
40,E19,"(76, 8)",9,14
48,E20,"(1, 90)",1,27
49,E21,"(69, 68)",6,13
51,E22,"(53, 84)",5,25
56,E23,"(89, 85)",4,29
57,E24,"(54, 51)",8,17
58,E25,"(20, 7)",9,17
59,E26,"(23, 96)",3,24
60,E27,"(10, 67)",9,19
61,E28,"(37, 76)",9,19
62,E29,"(82, 0)",1,27
66,E30,"(78, 2)",0,20
67,E31,"(92, 81)",6,10
70,E32,"(53, 52)",6,21
73,E33,"(39, 66)",6,12
79,E34,"(82, 33)",5,20
81,E35,"(33, 93)",7,22
83,E36,"(97, 22)",6,24
89,E37,"(94, 40)",0,24
93,E38,"(58, 21)",7,17
94,E39,"(17, 66)",0,23
96,E40,"(47, 68)",9,21
99,E41,"(68, 89)",3,29
