time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(58, 73)",9,13
1,D2,"(78, 90)",5,11
2,D3,"(95, 98)",2,30
6,D4,"(37, 84)",5,17
10,D5,"(49, 11)",8,28
13,D6,"(58, 13)",3,20
15,D7,"(38, 11)",9,17
16,D8,"(93, 14)",2,13
17,D9,"(89, 21)",5,20
19,D10,"(85, 55)",9,24
20,D11,"(81, 73)",9,28
22,D12,"(34, 65)",5,25
24,D13,"(31, 27)",0,16
27,D14,"(86, 63)",8,20
30,D15,"(90, 22)",8,25
31,D16,"(88, 55)",5,20
32,D17,"(73, 10)",6,19
34,D18,"(13, 50)",8,23
35,D19,"(89, 48)",6,18
37,D20,"(85, 98)",3,20
38,D21,"(91, 81)",0,26
39,D22,"(34, 50)",3,10
40,D23,"(66, 14)",9,14
41,D24,"(62, 45)",8,14
42,D25,"(63, 1)",5,23
43,D26,"(46, 40)",7,17
45,D27,"(88, 93)",2,29
47,D28,"(90, 32)",2,29
48,D29,"(65, 75)",3,26
50,D30,"(34, 15)",8,17
53,D31,"(100, 17)",5,15
55,D32,"(97, 25)",4,11
59,D33,"(44, 73)",8,12
60,D34,"(38, 51)",2,26
63,D35,"(94, 3)",5,10
66,D36,"(11, 75)",7,16
67,D37,"(71, 11)",6,22
68,D38,"(93, 58)",0,17
70,D39,"(80, 96)",2,25
71,D40,"(81, 77)",9,25
72,D41,"(32, 55)",2,24
73,D42,"(78, 69)",1,16
75,D43,"(71, 77)",0,12
78,D44,"(12, 77)",3,27
79,D45,"(72, 83)",9,14
81,D46,"(7, 1)",1,11
84,D47,"(66, 90)",3,11
85,D48,"(38, 42)",2,28
86,D49,"(14, 1)",6,21
90,D50,"(97, 13)",4,13
91,D51,"(71, 78)",2,27
94,D52,"(50, 31)",2,22
97,D53,"(21, 78)",4,23
