time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(58, 49)",8,10
3,D2,"(18, 37)",1,13
5,D3,"(74, 37)",5,23
6,D4,"(65, 75)",8,15
9,D5,"(7, 10)",3,18
10,D6,"(62, 92)",4,15
11,D7,"(8, 28)",7,19
13,D8,"(96, 15)",3,26
14,D9,"(96, 53)",6,25
15,D10,"(58, 81)",0,21
16,D11,"(16, 35)",3,17
18,D12,"(73, 37)",7,30
23,D13,"(62, 89)",6,24
25,D14,"(11, 7)",3,14
26,D15,"(49, 26)",3,20
27,D16,"(49, 3)",0,15
28,D17,"(25, 49)",4,13
32,D18,"(22, 15)",6,25
34,D19,"(11, 43)",9,10
35,D20,"(17, 93)",0,18
37,D21,"(54, 81)",6,15
40,D22,"(5, 45)",2,17
41,D23,"(49, 42)",1,16
42,D24,"(88, 52)",2,18
43,D25,"(5, 97)",8,15
45,D26,"(92, 32)",0,11
46,D27,"(59, 87)",1,26
48,D28,"(76, 54)",3,18
50,D29,"(25, 98)",4,22
52,D30,"(33, 82)",2,26
54,D31,"(41, 78)",8,30
55,D32,"(87, 72)",7,12
56,D33,"(81, 13)",3,11
57,D34,"(22, 12)",0,29
59,D35,"(7, 47)",4,12
62,D36,"(79, 67)",3,16
63,D37,"(98, 27)",8,11
64,D38,"(66, 52)",2,16
65,D39,"(30, 45)",9,16
66,D40,"(32, 63)",7,25
67,D41,"(14, 70)",6,15
69,D42,"(35, 54)",7,22
70,D43,"(62, 15)",4,30
71,D44,"(85, 77)",9,27
72,D45,"(20, 63)",7,24
73,D46,"(85, 3)",3,11
75,D47,"(93, 41)",5,15
76,D48,"(93, 40)",7,26
77,D49,"(79, 17)",0,28
79,D50,"(8, 82)",6,19
80,D51,"(85, 90)",9,24
81,D52,"(75, 74)",0,25
83,D53,"(19, 15)",2,12
85,D54,"(69, 41)",3,24
88,D55,"(7, 62)",6,19
93,D56,"(66, 24)",3,19
97,D57,"(59, 17)",8,25
98,D58,"(40, 81)",5,29
99,D59,"(44, 94)",7,25
