time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,E1,"(10, 84)",5,22
6,E2,"(66, 4)",5,20
8,E3,"(89, 32)",2,29
12,E4,"(30, 51)",9,15
13,E5,"(12, 23)",0,10
17,E6,"(64, 6)",5,23
19,E7,"(46, 49)",4,11
20,E8,"(63, 28)",2,12
21,E9,"(30, 36)",6,27
23,E10,"(7, 78)",8,15
25,E11,"(39, 72)",4,22
28,E12,"(2, 33)",2,13
29,E13,"(25, 10)",5,25
32,E14,"(93, 3)",9,24
33,E15,"(80, 69)",4,27
36,E16,"(20, 24)",1,18
38,E17,"(52, 29)",5,24
40,E18,"(100, 84)",1,21
42,E19,"(64, 67)",6,17
46,E20,"(100, 2)",0,10
49,E21,"(79, 76)",1,20
51,E22,"(77, 1)",3,10
52,E23,"(49, 10)",1,25
54,E24,"(52, 74)",6,22
55,E25,"(40, 9)",4,14
56,E26,"(39, 31)",4,12
57,E27,"(45, 45)",9,30
59,E28,"(11, 93)",0,27
60,E29,"(96, 60)",1,22
63,E30,"(74, 8)",2,19
64,E31,"(26, 55)",6,17
66,E32,"(46, 74)",9,18
68,E33,"(99, 96)",9,25
69,E34,"(82, 80)",9,11
70,E35,"(98, 30)",1,12
72,E36,"(70, 36)",4,10
74,E37,"(25, 80)",7,13
75,E38,"(61, 4)",3,27
77,E39,"(51, 42)",7,28
80,E40,"(62, 86)",2,26
81,E41,"(0, 35)",2,15
83,E42,"(91, 79)",5,28
86,E43,"(62, 58)",8,17
88,E44,"(39, 18)",7,30
91,E45,"(71, 12)",2,20
98,E46,"(70, 79)",3,14
99,E47,"(88, 33)",6,10
