time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(84, 68)",2,28
2,D2,"(93, 29)",6,14
5,D3,"(43, 90)",4,24
6,D4,"(78, 100)",3,10
9,D5,"(74, 8)",8,24
11,D6,"(56, 43)",8,22
14,D7,"(88, 98)",2,28
15,D8,"(17, 6)",0,13
16,D9,"(35, 63)",7,19
17,D10,"(38, 96)",0,16
18,D11,"(12, 50)",4,23
19,D12,"(63, 92)",2,24
22,D13,"(99, 31)",6,11
24,D14,"(96, 14)",5,17
27,D15,"(40, 66)",7,14
28,D16,"(68, 25)",9,12
31,D17,"(92, 14)",6,26
33,D18,"(99, 31)",2,25
35,D19,"(36, 26)",0,24
36,D20,"(81, 62)",5,27
37,D21,"(18, 35)",8,16
38,D22,"(50, 44)",2,18
43,D23,"(9, 2)",1,17
45,D24,"(17, 94)",8,15
46,D25,"(47, 53)",6,14
49,D26,"(98, 54)",7,12
50,D27,"(53, 57)",0,25
52,D28,"(34, 98)",0,11
56,D29,"(89, 35)",6,17
58,D30,"(30, 90)",2,28
59,D31,"(92, 30)",9,28
61,D32,"(42, 79)",3,26
63,D33,"(83, 83)",2,11
67,D34,"(12, 69)",4,27
69,D35,"(71, 12)",5,21
70,D36,"(6, 23)",8,16
72,D37,"(85, 6)",4,24
76,D38,"(76, 70)",2,28
77,D39,"(58, 95)",2,21
82,D40,"(37, 89)",5,17
84,D41,"(93, 59)",2,17
86,D42,"(70, 6)",6,27
88,D43,"(45, 69)",7,10
89,D44,"(52, 60)",7,18
91,D45,"(52, 91)",6,17
92,D46,"(13, 48)",6,24
95,D47,"(19, 22)",5,19
96,D48,"(52, 87)",9,10
97,D49,"(31, 62)",8,26
98,D50,"(28, 84)",0,22
99,D51,"(27, 74)",7,15
