time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(76, 80)",3,19
4,D2,"(38, 59)",4,19
5,D3,"(56, 91)",5,28
6,D4,"(24, 89)",6,29
12,D5,"(60, 4)",6,26
14,D6,"(15, 21)",0,10
15,D7,"(13, 30)",0,19
16,D8,"(73, 61)",2,30
19,D9,"(41, 26)",1,21
21,D10,"(13, 63)",1,12
22,D11,"(25, 16)",6,29
23,D12,"(77, 26)",2,16
28,D13,"(99, 27)",2,25
32,D14,"(8, 1)",8,19
33,D15,"(47, 89)",5,28
36,D16,"(67, 33)",6,20
37,D17,"(78, 57)",9,26
38,D18,"(70, 6)",1,26
42,D19,"(26, 61)",9,25
47,D20,"(55, 29)",9,18
48,D21,"(63, 49)",4,27
49,D22,"(25, 13)",5,19
50,D23,"(42, 64)",7,11
51,D24,"(51, 34)",6,23
54,D25,"(47, 24)",3,29
57,D26,"(84, 83)",1,22
59,D27,"(35, 80)",2,30
60,D28,"(32, 37)",3,18
62,D29,"(10, 64)",1,28
63,D30,"(32, 32)",0,27
68,D31,"(11, 34)",2,25
69,D32,"(60, 23)",8,20
71,D33,"(70, 9)",8,24
72,D34,"(77, 48)",9,29
74,D35,"(24, 5)",7,27
75,D36,"(9, 90)",7,18
76,D37,"(24, 23)",4,11
77,D38,"(45, 16)",3,15
78,D39,"(98, 10)",8,20
79,D40,"(13, 98)",3,27
80,D41,"(44, 63)",5,20
81,D42,"(39, 48)",0,28
83,D43,"(94, 64)",0,21
84,D44,"(88, 24)",4,24
86,D45,"(65, 40)",9,22
87,D46,"(64, 37)",5,26
90,D47,"(39, 66)",0,14
91,D48,"(98, 17)",5,20
92,D49,"(8, 14)",4,27
93,D50,"(45, 50)",8,22
95,D51,"(72, 47)",8,11
96,D52,"(9, 33)",2,15
97,D53,"(50, 58)",2,18
99,D54,"(24, 17)",6,23
