time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(33, 82)",2,24
4,D2,"(37, 92)",8,18
5,D3,"(87, 58)",0,16
6,D4,"(47, 75)",3,24
10,D5,"(63, 8)",6,21
19,D6,"(99, 42)",2,26
21,D7,"(63, 29)",7,18
26,D8,"(40, 58)",8,20
27,D9,"(48, 70)",4,18
29,D10,"(70, 36)",9,24
30,D11,"(2, 90)",9,26
31,D12,"(36, 30)",2,10
37,D13,"(64, 38)",6,10
38,D14,"(13, 20)",7,30
39,D15,"(69, 63)",7,30
41,D16,"(20, 9)",8,29
42,D17,"(60, 16)",4,24
43,D18,"(52, 42)",3,18
46,D19,"(32, 40)",9,26
48,D20,"(74, 34)",1,23
49,D21,"(59, 51)",4,21
50,D22,"(33, 19)",3,18
55,D23,"(96, 50)",0,28
57,D24,"(43, 61)",4,21
58,D25,"(16, 36)",6,11
59,D26,"(25, 28)",8,29
60,D27,"(63, 70)",1,24
61,D28,"(45, 6)",0,20
64,D29,"(29, 43)",1,13
66,D30,"(35, 35)",5,30
68,D31,"(95, 44)",4,18
69,D32,"(86, 76)",0,26
70,D33,"(91, 60)",0,18
71,D34,"(100, 75)",0,20
73,D35,"(54, 87)",3,26
74,D36,"(90, 76)",5,20
75,D37,"(31, 27)",2,23
76,D38,"(19, 64)",4,12
78,D39,"(52, 91)",2,23
79,D40,"(97, 8)",4,14
82,D41,"(2, 85)",1,28
83,D42,"(71, 26)",7,25
86,D43,"(22, 76)",8,16
88,D44,"(83, 51)",6,11
89,D45,"(49, 70)",1,12
90,D46,"(24, 7)",2,22
91,D47,"(23, 33)",6,19
92,D48,"(25, 54)",5,19
94,D49,"(49, 35)",1,18
95,D50,"(34, 67)",7,18
96,D51,"(7, 84)",1,26
97,D52,"(71, 57)",5,16
99,D53,"(4, 90)",6,29
