time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(97, 69)",4,28
2,D2,"(58, 95)",2,15
3,D3,"(96, 65)",8,28
7,D4,"(24, 92)",3,13
8,D5,"(74, 68)",4,28
12,D6,"(52, 49)",6,25
17,D7,"(62, 93)",2,21
18,D8,"(27, 23)",0,21
19,D9,"(17, 68)",6,12
21,D10,"(72, 78)",4,26
22,D11,"(6, 22)",7,26
23,D12,"(51, 13)",6,23
26,D13,"(7, 10)",0,24
28,D14,"(6, 51)",1,10
32,D15,"(15, 15)",5,22
34,D16,"(54, 75)",8,24
36,D17,"(43, 68)",1,17
38,D18,"(44, 36)",7,30
39,D19,"(11, 34)",7,13
42,D20,"(57, 91)",0,20
44,D21,"(64, 93)",3,24
45,D22,"(62, 50)",4,14
46,D23,"(44, 55)",9,28
48,D24,"(84, 65)",4,27
49,D25,"(54, 66)",3,25
50,D26,"(76, 12)",2,14
52,D27,"(96, 85)",6,13
53,D28,"(12, 17)",3,15
54,D29,"(16, 29)",4,21
55,D30,"(92, 19)",2,24
58,D31,"(2, 45)",7,23
59,D32,"(28, 78)",5,18
62,D33,"(58, 23)",6,11
63,D34,"(3, 14)",4,17
64,D35,"(99, 99)",9,17
66,D36,"(16, 66)",7,15
67,D37,"(94, 13)",9,11
68,D38,"(68, 34)",0,10
70,D39,"(65, 66)",2,13
71,D40,"(100, 35)",4,11
75,D41,"(60, 36)",4,13
77,D42,"(53, 0)",7,25
79,D43,"(79, 68)",4,20
80,D44,"(71, 55)",3,24
81,D45,"(54, 33)",9,25
83,D46,"(87, 50)",8,21
85,D47,"(67, 46)",5,28
86,D48,"(50, 31)",7,14
87,D49,"(5, 14)",4,23
92,D50,"(29, 31)",0,22
93,D51,"(96, 88)",3,11
94,D52,"(68, 9)",0,30
96,D53,"(3, 28)",9,29
99,D54,"(72, 91)",5,15
