time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(42, 57)",9,19
1,D2,"(18, 42)",9,26
3,D3,"(70, 30)",0,21
4,D4,"(92, 40)",3,11
6,D5,"(72, 33)",4,17
9,D6,"(40, 29)",4,10
12,D7,"(20, 27)",7,13
13,D8,"(41, 45)",3,13
15,D9,"(56, 100)",1,26
17,D10,"(10, 50)",5,23
19,D11,"(53, 7)",1,23
20,D12,"(56, 31)",5,22
23,D13,"(73, 93)",5,17
25,D14,"(11, 100)",6,16
27,D15,"(80, 14)",0,24
28,D16,"(26, 60)",6,14
30,D17,"(71, 8)",9,11
33,D18,"(16, 16)",4,18
36,D19,"(25, 11)",1,16
38,D20,"(34, 42)",0,30
39,D21,"(11, 54)",3,29
41,D22,"(93, 48)",1,24
44,D23,"(93, 25)",4,23
45,D24,"(98, 74)",7,23
48,D25,"(80, 95)",8,26
50,D26,"(24, 93)",7,11
51,D27,"(22, 9)",5,11
53,D28,"(22, 76)",7,30
54,D29,"(87, 36)",6,16
55,D30,"(40, 92)",9,16
56,D31,"(37, 70)",5,10
58,D32,"(53, 52)",9,16
62,D33,"(24, 19)",9,16
63,D34,"(22, 100)",6,17
64,D35,"(96, 91)",4,17
65,D36,"(91, 69)",9,24
67,D37,"(18, 49)",5,23
68,D38,"(81, 77)",8,10
71,D39,"(98, 33)",6,21
76,D40,"(70, 42)",2,28
78,D41,"(4, 63)",5,13
80,D42,"(5, 80)",3,24
81,D43,"(35, 40)",3,13
82,D44,"(83, 94)",2,18
87,D45,"(49, 65)",1,26
91,D46,"(99, 89)",6,14
95,D47,"(1, 95)",8,19
97,D48,"(57, 70)",7,21
