time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(11, 53)",1,12
2,D2,"(25, 44)",2,11
3,D3,"(95, 48)",3,24
8,D4,"(19, 56)",4,20
12,D5,"(88, 20)",1,28
13,D6,"(39, 81)",7,30
18,D7,"(16, 54)",6,18
22,D8,"(10, 35)",9,21
23,D9,"(17, 90)",1,28
25,D10,"(29, 31)",1,22
27,D11,"(66, 16)",0,25
28,D12,"(65, 13)",7,18
29,D13,"(69, 31)",8,21
32,D14,"(49, 74)",2,17
34,D15,"(3, 12)",2,14
35,D16,"(46, 53)",4,21
36,D17,"(93, 49)",3,22
40,D18,"(82, 96)",1,28
41,D19,"(89, 33)",3,20
42,D20,"(15, 13)",1,19
46,D21,"(7, 87)",2,22
49,D22,"(6, 22)",0,22
51,D23,"(55, 83)",8,26
52,D24,"(94, 37)",2,22
54,D25,"(0, 38)",1,26
55,D26,"(77, 39)",6,17
57,D27,"(90, 12)",4,16
58,D28,"(23, 81)",1,30
59,D29,"(85, 72)",2,20
60,D30,"(87, 71)",9,20
61,D31,"(50, 44)",7,23
62,D32,"(89, 56)",0,20
64,D33,"(24, 78)",9,17
67,D34,"(34, 100)",1,12
71,D35,"(51, 30)",9,12
72,D36,"(89, 90)",2,12
74,D37,"(36, 86)",4,12
76,D38,"(25, 3)",6,16
82,D39,"(46, 13)",8,16
83,D40,"(2, 5)",2,15
85,D41,"(77, 9)",1,17
88,D42,"(33, 56)",3,18
92,D43,"(29, 71)",8,21
93,D44,"(92, 51)",2,18
94,D45,"(18, 61)",8,10
95,D46,"(72, 100)",9,23
98,D47,"(73, 76)",3,24
99,D48,"(45, 74)",5,29
