time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(8, 51)",7,16
10,E2,"(3, 36)",9,18
12,E3,"(61, 12)",1,17
14,E4,"(17, 67)",1,27
15,E5,"(15, 48)",8,20
16,E6,"(88, 34)",7,18
18,E7,"(23, 29)",7,11
19,E8,"(97, 45)",6,24
22,E9,"(28, 27)",8,11
23,E10,"(27, 36)",6,25
26,E11,"(43, 76)",9,29
27,E12,"(70, 68)",7,26
37,E13,"(90, 44)",3,28
40,E14,"(19, 13)",8,24
41,E15,"(43, 85)",4,14
42,E16,"(48, 42)",1,19
44,E17,"(29, 57)",2,24
45,E18,"(16, 97)",4,12
46,E19,"(44, 42)",9,23
50,E20,"(8, 84)",4,10
51,E21,"(52, 52)",4,10
52,E22,"(1, 12)",5,13
56,E23,"(34, 22)",7,27
60,E24,"(17, 26)",3,27
63,E25,"(75, 42)",7,22
65,E26,"(6, 29)",4,22
68,E27,"(35, 45)",1,26
69,E28,"(61, 47)",4,30
70,E29,"(82, 94)",1,16
71,E30,"(56, 19)",0,26
72,E31,"(61, 78)",2,10
74,E32,"(1, 3)",8,10
76,E33,"(12, 100)",8,21
80,E34,"(6, 27)",3,17
82,E35,"(49, 62)",1,27
84,E36,"(90, 20)",5,18
85,E37,"(79, 40)",3,21
88,E38,"(30, 58)",0,28
89,E39,"(1, 17)",9,22
90,E40,"(64, 78)",8,21
92,E41,"(86, 97)",6,22
96,E42,"(80, 56)",1,20
97,E43,"(0, 21)",0,21
