time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(11, 12)",7,22
4,D2,"(63, 61)",1,28
6,D3,"(49, 68)",5,20
9,D4,"(79, 63)",1,15
10,D5,"(65, 15)",1,29
11,D6,"(20, 28)",9,19
13,D7,"(45, 0)",5,28
14,D8,"(81, 60)",0,26
18,D9,"(83, 69)",8,12
21,D10,"(78, 32)",8,25
23,D11,"(30, 27)",8,27
30,D12,"(97, 25)",4,16
32,D13,"(33, 23)",7,21
33,D14,"(90, 56)",0,12
35,D15,"(83, 95)",2,18
36,D16,"(37, 97)",4,14
40,D17,"(49, 94)",3,14
42,D18,"(25, 34)",7,21
43,D19,"(24, 33)",4,12
48,D20,"(75, 53)",8,17
56,D21,"(93, 82)",1,17
58,D22,"(47, 71)",2,26
62,D23,"(24, 12)",5,13
65,D24,"(28, 66)",7,11
75,D25,"(0, 85)",2,10
77,D26,"(92, 31)",5,21
81,D27,"(48, 56)",9,30
82,D28,"(2, 87)",0,15
84,D29,"(57, 64)",6,20
86,D30,"(70, 93)",1,13
90,D31,"(19, 33)",0,13
94,D32,"(90, 58)",6,22
96,D33,"(36, 82)",9,13
97,D34,"(49, 83)",8,20
99,D35,"(26, 65)",2,28
