time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
6,E1,"(69, 13)",3,10
7,E2,"(93, 58)",0,16
9,E3,"(77, 33)",4,11
11,E4,"(89, 68)",5,18
12,E5,"(0, 57)",1,16
14,E6,"(9, 69)",4,27
18,E7,"(66, 89)",6,13
19,E8,"(83, 74)",3,30
20,E9,"(56, 48)",1,11
21,E10,"(85, 50)",2,27
26,E11,"(22, 89)",5,29
28,E12,"(33, 13)",4,29
33,E13,"(47, 32)",4,29
35,E14,"(1, 86)",4,21
36,E15,"(18, 88)",9,19
37,E16,"(10, 13)",4,15
38,E17,"(14, 41)",2,10
39,E18,"(46, 0)",9,15
41,E19,"(69, 70)",6,24
42,E20,"(6, 6)",1,23
43,E21,"(24, 60)",1,28
46,E22,"(61, 57)",6,30
48,E23,"(2, 56)",0,26
50,E24,"(89, 13)",0,26
51,E25,"(97, 5)",0,25
53,E26,"(75, 8)",1,15
54,E27,"(36, 58)",0,26
55,E28,"(19, 34)",3,13
56,E29,"(77, 39)",0,22
57,E30,"(62, 93)",9,13
63,E31,"(64, 17)",2,17
67,E32,"(8, 22)",4,29
69,E33,"(12, 77)",5,22
73,E34,"(5, 34)",7,15
78,E35,"(72, 67)",5,19
79,E36,"(30, 45)",4,10
80,E37,"(57, 66)",2,28
81,E38,"(52, 24)",6,27
82,E39,"(44, 32)",1,23
83,E40,"(57, 52)",9,14
87,E41,"(35, 7)",2,30
88,E42,"(29, 3)",4,29
89,E43,"(1, 11)",0,14
90,E44,"(26, 64)",8,25
91,E45,"(94, 84)",7,17
92,E46,"(4, 26)",3,15
94,E47,"(2, 84)",3,25
95,E48,"(26, 14)",7,22
97,E49,"(94, 93)",0,16
