time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(19, 76)",9,15
3,E2,"(1, 43)",4,22
4,E3,"(67, 52)",5,30
5,E4,"(61, 16)",0,12
7,E5,"(48, 16)",7,25
9,E6,"(41, 59)",8,29
10,E7,"(49, 83)",1,19
13,E8,"(3, 16)",3,15
15,E9,"(14, 50)",1,18
16,E10,"(40, 42)",6,30
17,E11,"(83, 25)",6,29
20,E12,"(61, 76)",7,20
21,E13,"(95, 56)",5,16
23,E14,"(14, 72)",5,20
24,E15,"(65, 35)",1,28
25,E16,"(6, 30)",7,18
27,E17,"(89, 35)",7,20
28,E18,"(22, 20)",2,27
30,E19,"(47, 93)",4,13
34,E20,"(20, 100)",2,17
35,E21,"(88, 3)",8,17
37,E22,"(49, 91)",6,26
45,E23,"(93, 5)",6,25
46,E24,"(73, 7)",8,23
47,E25,"(36, 83)",2,15
49,E26,"(25, 5)",4,15
50,E27,"(94, 16)",4,10
53,E28,"(83, 85)",5,26
54,E29,"(71, 21)",7,22
55,E30,"(70, 4)",7,26
57,E31,"(32, 38)",3,17
58,E32,"(80, 23)",0,25
61,E33,"(58, 31)",4,12
62,E34,"(6, 49)",2,19
63,E35,"(77, 36)",4,21
64,E36,"(22, 58)",3,14
65,E37,"(55, 41)",2,13
69,E38,"(36, 67)",3,27
72,E39,"(11, 99)",1,23
78,E40,"(20, 16)",8,22
80,E41,"(10, 53)",8,16
81,E42,"(46, 100)",1,30
85,E43,"(59, 51)",5,12
87,E44,"(28, 45)",2,17
90,E45,"(17, 13)",0,30
92,E46,"(17, 61)",3,13
94,E47,"(72, 41)",8,12
95,E48,"(82, 41)",2,21
98,E49,"(84, 91)",3,23
