time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(60, 83)",8,11
3,E2,"(47, 50)",4,13
4,E3,"(71, 64)",7,10
5,E4,"(75, 22)",1,12
9,E5,"(90, 46)",8,27
12,E6,"(3, 38)",4,11
16,E7,"(99, 18)",0,25
20,E8,"(6, 71)",9,25
21,E9,"(6, 1)",5,16
26,E10,"(67, 91)",3,21
28,E11,"(89, 57)",0,26
29,E12,"(97, 95)",4,28
30,E13,"(18, 4)",6,28
31,E14,"(51, 84)",3,19
32,E15,"(57, 6)",2,26
33,E16,"(49, 52)",4,11
34,E17,"(23, 83)",4,16
35,E18,"(58, 93)",1,21
37,E19,"(70, 36)",1,16
41,E20,"(37, 78)",2,19
42,E21,"(83, 14)",3,12
43,E22,"(10, 54)",2,14
45,E23,"(20, 81)",0,30
47,E24,"(27, 90)",3,11
49,E25,"(87, 16)",3,13
50,E26,"(64, 60)",6,16
53,E27,"(44, 76)",9,17
54,E28,"(32, 15)",6,17
55,E29,"(90, 25)",0,27
56,E30,"(82, 13)",9,11
58,E31,"(76, 22)",6,22
60,E32,"(77, 38)",8,21
62,E33,"(80, 21)",3,21
64,E34,"(24, 93)",8,14
65,E35,"(53, 43)",0,15
67,E36,"(12, 57)",5,22
68,E37,"(22, 0)",1,19
70,E38,"(51, 38)",7,29
71,E39,"(91, 59)",2,27
72,E40,"(91, 62)",5,25
73,E41,"(27, 18)",8,16
74,E42,"(90, 44)",2,14
76,E43,"(85, 40)",4,27
78,E44,"(73, 84)",5,15
82,E45,"(60, 95)",6,10
85,E46,"(27, 50)",8,16
87,E47,"(6, 90)",3,18
89,E48,"(62, 27)",2,25
90,E49,"(37, 44)",3,15
91,E50,"(43, 98)",3,29
92,E51,"(23, 97)",7,28
93,E52,"(85, 33)",7,27
98,E53,"(16, 1)",9,14
