time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,E1,"(97, 65)",3,17
2,E2,"(26, 89)",5,11
3,E3,"(40, 41)",0,25
4,E4,"(95, 18)",1,29
7,E5,"(78, 50)",3,18
11,E6,"(11, 95)",3,24
15,E7,"(9, 2)",3,13
16,E8,"(51, 97)",5,24
20,E9,"(15, 80)",9,22
21,E10,"(68, 26)",6,17
23,E11,"(37, 24)",5,26
25,E12,"(67, 73)",9,16
27,E13,"(50, 67)",7,23
29,E14,"(54, 86)",9,17
31,E15,"(40, 64)",8,15
32,E16,"(64, 65)",6,29
33,E17,"(8, 82)",9,23
35,E18,"(14, 41)",6,27
38,E19,"(97, 35)",4,20
42,E20,"(28, 29)",1,18
46,E21,"(29, 71)",8,13
47,E22,"(73, 10)",2,10
49,E23,"(62, 84)",3,25
51,E24,"(86, 54)",2,26
52,E25,"(8, 77)",3,13
53,E26,"(31, 88)",3,20
55,E27,"(78, 31)",1,11
56,E28,"(2, 20)",7,11
57,E29,"(43, 7)",6,16
58,E30,"(67, 30)",1,26
59,E31,"(23, 60)",4,13
61,E32,"(87, 44)",6,12
63,E33,"(16, 14)",1,15
66,E34,"(96, 20)",8,14
68,E35,"(42, 87)",8,14
69,E36,"(39, 85)",2,24
71,E37,"(39, 69)",2,10
73,E38,"(6, 69)",2,18
75,E39,"(53, 4)",3,20
76,E40,"(59, 2)",3,10
80,E41,"(73, 59)",4,22
81,E42,"(1, 90)",9,29
87,E43,"(64, 86)",1,15
88,E44,"(33, 40)",7,11
89,E45,"(91, 15)",8,17
91,E46,"(56, 70)",1,15
93,E47,"(36, 52)",1,10
94,E48,"(3, 90)",8,15
95,E49,"(67, 65)",9,16
96,E50,"(3, 41)",3,20
97,E51,"(79, 7)",1,30
98,E52,"(68, 70)",7,10
