time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(36, 32)",2,19
1,D2,"(42, 50)",5,21
2,D3,"(80, 53)",3,28
3,D4,"(92, 5)",1,13
4,D5,"(39, 96)",9,24
5,D6,"(18, 36)",2,26
7,D7,"(65, 75)",7,12
9,D8,"(79, 52)",0,25
10,D9,"(88, 49)",5,21
11,D10,"(63, 56)",3,26
17,D11,"(20, 97)",4,21
18,D12,"(34, 3)",7,27
19,D13,"(15, 43)",6,22
20,D14,"(34, 20)",3,20
21,D15,"(84, 41)",3,15
26,D16,"(13, 87)",9,24
28,D17,"(87, 75)",5,29
29,D18,"(40, 20)",7,12
32,D19,"(17, 13)",6,26
33,D20,"(52, 21)",8,30
34,D21,"(24, 10)",3,18
36,D22,"(77, 28)",3,27
37,D23,"(66, 64)",2,22
38,D24,"(89, 35)",1,17
40,D25,"(45, 30)",0,18
42,D26,"(87, 72)",6,12
43,D27,"(73, 42)",1,27
44,D28,"(12, 52)",2,14
45,D29,"(64, 68)",8,19
46,D30,"(17, 76)",5,10
47,D31,"(81, 92)",4,16
48,D32,"(80, 62)",6,27
51,D33,"(12, 42)",3,14
52,D34,"(83, 2)",1,13
54,D35,"(19, 100)",8,20
55,D36,"(57, 43)",6,14
56,D37,"(78, 42)",4,10
60,D38,"(19, 2)",0,27
61,D39,"(33, 75)",3,11
62,D40,"(69, 93)",9,18
65,D41,"(4, 100)",3,25
68,D42,"(34, 19)",0,20
73,D43,"(72, 11)",5,10
79,D44,"(88, 21)",2,27
80,D45,"(97, 8)",9,22
81,D46,"(33, 94)",8,24
82,D47,"(100, 23)",3,10
84,D48,"(61, 55)",1,13
85,D49,"(41, 26)",2,26
86,D50,"(94, 4)",3,14
87,D51,"(94, 62)",6,13
88,D52,"(55, 78)",9,20
90,D53,"(97, 99)",1,14
93,D54,"(68, 70)",8,10
94,D55,"(41, 81)",9,18
97,D56,"(10, 68)",0,26
