time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(67, 39)",7,15
4,D2,"(76, 67)",3,21
5,D3,"(45, 62)",8,14
6,D4,"(68, 11)",5,23
7,D5,"(74, 16)",3,24
8,D6,"(49, 62)",4,14
9,D7,"(38, 42)",4,14
12,D8,"(37, 47)",4,17
13,D9,"(54, 38)",4,17
16,D10,"(17, 64)",9,30
17,D11,"(10, 32)",0,23
18,D12,"(59, 89)",8,19
19,D13,"(65, 63)",3,28
20,D14,"(91, 32)",8,12
22,D15,"(75, 66)",9,13
23,D16,"(17, 92)",3,14
24,D17,"(25, 68)",9,12
25,D18,"(51, 65)",0,16
26,D19,"(18, 13)",6,30
30,D20,"(90, 27)",4,15
31,D21,"(4, 16)",6,19
34,D22,"(35, 54)",4,29
35,D23,"(44, 6)",5,30
36,D24,"(27, 84)",4,16
37,D25,"(92, 8)",0,20
38,D26,"(70, 53)",4,28
40,D27,"(46, 86)",9,15
42,D28,"(32, 41)",9,18
43,D29,"(78, 85)",6,30
44,D30,"(64, 82)",7,18
47,D31,"(68, 72)",5,14
48,D32,"(11, 39)",2,25
49,D33,"(71, 13)",5,20
51,D34,"(23, 37)",2,11
53,D35,"(88, 84)",1,29
57,D36,"(84, 65)",8,17
59,D37,"(86, 10)",0,22
61,D38,"(35, 4)",8,12
67,D39,"(100, 82)",4,23
68,D40,"(62, 33)",7,30
69,D41,"(14, 1)",4,26
71,D42,"(92, 96)",9,13
72,D43,"(19, 3)",8,20
73,D44,"(75, 11)",7,29
74,D45,"(4, 54)",4,21
76,D46,"(80, 53)",2,14
79,D47,"(99, 16)",2,23
80,D48,"(11, 100)",1,14
82,D49,"(69, 80)",5,21
83,D50,"(17, 37)",8,25
84,D51,"(41, 33)",9,24
86,D52,"(49, 56)",2,27
87,D53,"(99, 43)",6,23
88,D54,"(24, 91)",3,13
89,D55,"(36, 47)",0,19
90,D56,"(14, 17)",8,16
92,D57,"(73, 28)",1,10
93,D58,"(85, 45)",2,23
94,D59,"(61, 53)",8,16
95,D60,"(90, 50)",4,24
96,D61,"(63, 14)",2,19
97,D62,"(54, 44)",6,28
