time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(52, 23)",7,24
1,E2,"(18, 25)",6,11
4,E3,"(78, 16)",2,29
5,E4,"(7, 50)",3,28
6,E5,"(66, 41)",2,10
8,E6,"(98, 55)",5,18
11,E7,"(62, 57)",2,30
13,E8,"(16, 44)",5,26
14,E9,"(65, 81)",4,28
18,E10,"(92, 89)",2,14
19,E11,"(7, 39)",0,17
22,E12,"(60, 83)",2,18
24,E13,"(34, 31)",8,22
25,E14,"(30, 60)",1,26
26,E15,"(65, 71)",9,19
27,E16,"(7, 89)",3,11
29,E17,"(49, 44)",5,11
30,E18,"(66, 37)",8,26
33,E19,"(76, 13)",0,26
37,E20,"(32, 14)",0,15
38,E21,"(59, 51)",0,17
41,E22,"(85, 40)",7,22
43,E23,"(67, 86)",5,17
48,E24,"(18, 35)",9,29
52,E25,"(45, 42)",9,21
56,E26,"(37, 55)",9,16
58,E27,"(5, 16)",0,26
60,E28,"(27, 73)",8,25
61,E29,"(74, 7)",5,25
69,E30,"(12, 54)",1,12
70,E31,"(9, 65)",8,10
72,E32,"(59, 81)",7,28
73,E33,"(67, 88)",3,19
74,E34,"(94, 27)",8,30
75,E35,"(95, 9)",3,24
77,E36,"(5, 5)",3,18
79,E37,"(36, 74)",8,11
80,E38,"(31, 75)",7,19
82,E39,"(30, 54)",9,29
84,E40,"(91, 21)",5,13
85,E41,"(13, 83)",7,24
86,E42,"(10, 77)",3,23
91,E43,"(67, 1)",9,28
92,E44,"(94, 32)",9,25
93,E45,"(96, 46)",1,17
95,E46,"(3, 51)",1,17
96,E47,"(86, 52)",5,27
98,E48,"(88, 23)",7,10
