time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
9,D1,"(49, 43)",5,11
12,D2,"(29, 43)",8,18
14,D3,"(69, 64)",3,10
16,D4,"(77, 68)",6,22
17,D5,"(95, 9)",5,21
18,D6,"(84, 44)",8,20
19,D7,"(15, 89)",9,27
26,D8,"(29, 85)",1,17
27,D9,"(98, 86)",3,20
28,D10,"(55, 8)",5,24
30,D11,"(30, 58)",2,24
34,D12,"(70, 12)",3,16
35,D13,"(5, 18)",7,21
36,D14,"(73, 6)",7,24
38,D15,"(99, 36)",7,12
39,D16,"(87, 42)",1,19
42,D17,"(94, 10)",8,14
44,D18,"(17, 72)",7,24
49,D19,"(45, 21)",1,25
50,D20,"(43, 47)",4,27
52,D21,"(66, 93)",1,10
55,D22,"(29, 49)",9,20
57,D23,"(99, 12)",5,28
62,D24,"(58, 35)",2,21
65,D25,"(25, 80)",0,25
68,D26,"(77, 77)",0,20
70,D27,"(22, 25)",6,20
71,D28,"(88, 80)",9,13
72,D29,"(26, 66)",6,19
75,D30,"(16, 8)",4,15
76,D31,"(87, 33)",1,30
77,D32,"(92, 0)",6,21
79,D33,"(76, 41)",4,26
80,D34,"(64, 48)",1,23
86,D35,"(31, 9)",7,26
89,D36,"(59, 35)",3,24
90,D37,"(49, 85)",1,18
91,D38,"(51, 73)",2,16
93,D39,"(22, 69)",3,12
