time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(97, 32)",6,16
4,D2,"(40, 15)",0,30
7,D3,"(82, 84)",4,18
8,D4,"(94, 74)",6,28
9,D5,"(42, 56)",1,16
10,D6,"(32, 5)",7,17
11,D7,"(8, 96)",2,30
12,D8,"(56, 6)",7,30
14,D9,"(34, 9)",8,30
15,D10,"(33, 70)",9,16
17,D11,"(42, 98)",4,30
19,D12,"(95, 96)",1,16
20,D13,"(82, 92)",2,11
21,D14,"(30, 79)",5,29
23,D15,"(3, 43)",0,29
24,D16,"(16, 21)",9,21
27,D17,"(32, 61)",5,15
28,D18,"(51, 74)",0,20
32,D19,"(21, 43)",5,18
37,D20,"(73, 13)",3,15
38,D21,"(93, 40)",8,19
39,D22,"(9, 22)",6,30
40,D23,"(79, 48)",0,13
43,D24,"(72, 36)",6,10
47,D25,"(96, 66)",1,17
49,D26,"(38, 75)",8,28
55,D27,"(91, 3)",6,10
56,D28,"(99, 6)",6,22
59,D29,"(78, 2)",0,22
60,D30,"(83, 18)",5,25
61,D31,"(87, 43)",1,10
62,D32,"(85, 23)",2,17
63,D33,"(90, 33)",6,28
66,D34,"(93, 22)",0,14
67,D35,"(72, 58)",3,10
68,D36,"(7, 84)",8,27
69,D37,"(21, 20)",6,19
71,D38,"(96, 73)",7,10
72,D39,"(52, 89)",2,16
73,D40,"(37, 95)",5,10
75,D41,"(32, 34)",3,10
79,D42,"(72, 70)",0,17
80,D43,"(96, 96)",4,19
82,D44,"(31, 43)",4,28
83,D45,"(78, 48)",7,25
84,D46,"(56, 63)",9,11
85,D47,"(99, 17)",5,16
86,D48,"(14, 48)",8,14
87,D49,"(21, 72)",7,25
93,D50,"(35, 91)",1,27
94,D51,"(15, 9)",4,23
95,D52,"(22, 3)",5,12
96,D53,"(91, 84)",2,27
97,D54,"(9, 91)",0,28
98,D55,"(82, 70)",7,25
99,D56,"(73, 31)",1,14
