time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(59, 91)",5,10
3,D2,"(20, 15)",3,29
7,D3,"(79, 1)",4,18
9,D4,"(65, 51)",5,27
11,D5,"(98, 80)",0,21
12,D6,"(48, 37)",6,11
14,D7,"(69, 39)",1,12
16,D8,"(88, 66)",8,22
19,D9,"(45, 60)",0,19
20,D10,"(64, 84)",8,13
21,D11,"(92, 33)",8,15
24,D12,"(68, 66)",4,30
26,D13,"(71, 19)",9,16
28,D14,"(91, 13)",5,24
29,D15,"(23, 88)",8,17
31,D16,"(2, 40)",6,26
32,D17,"(97, 91)",1,29
33,D18,"(16, 37)",3,27
36,D19,"(19, 25)",1,16
42,D20,"(39, 17)",7,22
45,D21,"(90, 45)",6,25
46,D22,"(60, 23)",8,18
49,D23,"(55, 94)",7,17
52,D24,"(62, 97)",3,24
57,D25,"(51, 4)",6,24
58,D26,"(47, 38)",7,23
61,D27,"(46, 11)",6,16
62,D28,"(73, 48)",5,26
63,D29,"(42, 31)",5,20
68,D30,"(39, 93)",6,21
70,D31,"(30, 97)",3,17
71,D32,"(35, 40)",5,18
73,D33,"(36, 55)",7,24
74,D34,"(16, 1)",0,28
75,D35,"(13, 29)",9,13
78,D36,"(85, 20)",0,15
80,D37,"(63, 67)",7,25
85,D38,"(43, 45)",5,10
87,D39,"(48, 49)",7,24
89,D40,"(55, 84)",7,18
91,D41,"(1, 47)",7,15
92,D42,"(38, 48)",1,20
93,D43,"(88, 43)",4,24
94,D44,"(82, 35)",4,25
95,D45,"(24, 8)",8,27
99,D46,"(76, 90)",7,23
