time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(5, 48)",0,29
4,D2,"(77, 95)",6,12
6,D3,"(0, 10)",9,14
10,D4,"(28, 99)",6,18
11,D5,"(51, 93)",1,15
12,D6,"(95, 26)",0,27
13,D7,"(54, 3)",2,23
14,D8,"(23, 79)",9,17
16,D9,"(25, 75)",7,17
17,D10,"(24, 31)",3,25
19,D11,"(10, 29)",9,23
20,D12,"(20, 76)",1,10
23,D13,"(36, 35)",8,26
24,D14,"(87, 32)",9,29
26,D15,"(76, 89)",7,25
28,D16,"(76, 28)",0,18
33,D17,"(95, 62)",1,13
34,D18,"(26, 23)",5,27
37,D19,"(53, 90)",1,19
39,D20,"(2, 62)",2,22
42,D21,"(91, 1)",0,16
44,D22,"(58, 0)",7,28
46,D23,"(0, 25)",5,27
49,D24,"(35, 41)",5,10
54,D25,"(48, 66)",6,30
56,D26,"(68, 63)",2,13
57,D27,"(44, 10)",5,19
60,D28,"(24, 67)",6,26
61,D29,"(56, 91)",9,29
62,D30,"(44, 47)",8,27
64,D31,"(88, 71)",5,15
65,D32,"(34, 81)",0,30
66,D33,"(57, 31)",8,16
69,D34,"(76, 84)",5,15
71,D35,"(6, 73)",3,18
74,D36,"(25, 34)",4,27
75,D37,"(74, 90)",0,20
76,D38,"(48, 70)",6,21
77,D39,"(44, 53)",0,28
81,D40,"(23, 62)",0,19
84,D41,"(83, 76)",3,13
85,D42,"(17, 22)",5,11
88,D43,"(56, 31)",8,11
92,D44,"(70, 26)",3,23
94,D45,"(10, 34)",0,23
95,D46,"(80, 30)",6,21
