time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(84, 43)",7,21
2,D2,"(1, 66)",2,27
3,D3,"(0, 40)",8,16
4,D4,"(50, 89)",3,10
6,D5,"(55, 8)",0,27
9,D6,"(1, 89)",9,19
14,D7,"(3, 56)",1,19
15,D8,"(3, 50)",9,11
17,D9,"(64, 68)",3,15
23,D10,"(94, 26)",2,12
26,D11,"(79, 43)",7,23
27,D12,"(2, 48)",1,24
28,D13,"(14, 47)",2,20
29,D14,"(56, 65)",5,24
30,D15,"(57, 19)",7,16
33,D16,"(22, 25)",4,28
35,D17,"(60, 62)",1,22
36,D18,"(95, 68)",2,12
41,D19,"(88, 15)",8,10
42,D20,"(16, 32)",0,19
45,D21,"(92, 29)",7,10
46,D22,"(88, 10)",2,16
47,D23,"(72, 69)",2,27
49,D24,"(91, 4)",5,26
51,D25,"(75, 88)",5,10
53,D26,"(89, 80)",4,11
57,D27,"(17, 55)",7,21
58,D28,"(22, 9)",9,15
62,D29,"(89, 57)",5,16
63,D30,"(22, 28)",8,10
64,D31,"(59, 99)",5,26
65,D32,"(83, 28)",6,15
66,D33,"(65, 41)",4,25
67,D34,"(52, 48)",5,12
70,D35,"(95, 39)",6,17
71,D36,"(26, 4)",3,17
74,D37,"(54, 48)",5,16
76,D38,"(48, 4)",9,27
77,D39,"(14, 34)",8,23
78,D40,"(92, 11)",6,14
80,D41,"(44, 71)",8,19
82,D42,"(15, 56)",5,17
87,D43,"(50, 18)",2,11
88,D44,"(73, 79)",8,13
92,D45,"(23, 65)",8,22
95,D46,"(14, 87)",8,25
97,D47,"(51, 54)",3,26
98,D48,"(80, 76)",8,20
99,D49,"(83, 88)",2,21
