time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
6,E1,"(9, 30)",5,25
12,E2,"(40, 3)",2,14
13,E3,"(11, 45)",3,19
14,E4,"(0, 96)",9,23
17,E5,"(97, 63)",1,26
19,E6,"(29, 100)",4,25
20,E7,"(85, 9)",4,19
23,E8,"(94, 68)",8,23
25,E9,"(45, 53)",9,27
26,E10,"(0, 66)",5,19
27,E11,"(82, 26)",3,21
30,E12,"(65, 99)",8,17
31,E13,"(67, 65)",4,16
32,E14,"(41, 97)",3,19
33,E15,"(75, 46)",4,10
35,E16,"(42, 58)",2,20
36,E17,"(69, 34)",8,10
37,E18,"(58, 72)",0,26
39,E19,"(93, 18)",9,12
40,E20,"(16, 89)",4,10
41,E21,"(31, 92)",7,28
42,E22,"(92, 14)",8,19
46,E23,"(50, 20)",8,26
48,E24,"(99, 57)",7,24
49,E25,"(82, 82)",9,12
50,E26,"(6, 39)",0,20
52,E27,"(50, 19)",7,17
54,E28,"(62, 37)",5,29
55,E29,"(84, 31)",3,16
57,E30,"(53, 11)",3,27
59,E31,"(31, 69)",1,13
62,E32,"(76, 27)",3,11
63,E33,"(42, 80)",0,10
66,E34,"(78, 37)",5,13
67,E35,"(13, 77)",0,25
68,E36,"(16, 14)",8,10
71,E37,"(24, 100)",8,13
73,E38,"(17, 65)",3,23
75,E39,"(28, 94)",5,17
76,E40,"(90, 52)",5,24
77,E41,"(74, 39)",8,26
80,E42,"(47, 98)",2,18
81,E43,"(13, 64)",9,19
83,E44,"(11, 60)",8,23
84,E45,"(39, 22)",8,14
86,E46,"(75, 21)",1,11
87,E47,"(65, 59)",4,13
89,E48,"(99, 71)",5,28
91,E49,"(38, 0)",8,11
92,E50,"(66, 78)",1,21
94,E51,"(32, 39)",9,14
96,E52,"(22, 75)",5,18
97,E53,"(39, 59)",3,15
99,E54,"(15, 0)",7,26
