time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(84, 3)",3,13
3,D2,"(89, 93)",7,18
4,D3,"(10, 14)",6,18
5,D4,"(96, 50)",5,28
6,D5,"(91, 95)",7,18
9,D6,"(88, 59)",7,26
13,D7,"(95, 58)",1,18
14,D8,"(40, 88)",4,18
16,D9,"(32, 65)",0,26
17,D10,"(21, 78)",1,22
25,D11,"(18, 52)",9,24
28,D12,"(9, 46)",3,23
29,D13,"(8, 50)",5,29
30,D14,"(69, 81)",5,28
31,D15,"(8, 68)",7,26
32,D16,"(70, 83)",3,20
35,D17,"(19, 25)",2,16
37,D18,"(67, 42)",9,10
38,D19,"(87, 23)",9,17
39,D20,"(53, 49)",9,30
41,D21,"(84, 31)",1,23
42,D22,"(30, 54)",0,19
44,D23,"(55, 49)",9,29
46,D24,"(69, 98)",0,26
48,D25,"(7, 19)",9,22
50,D26,"(8, 32)",0,29
54,D27,"(60, 75)",2,27
55,D28,"(64, 3)",1,29
56,D29,"(89, 85)",6,29
61,D30,"(81, 61)",8,30
64,D31,"(79, 47)",4,27
65,D32,"(96, 54)",6,12
66,D33,"(31, 1)",7,12
68,D34,"(41, 54)",9,17
72,D35,"(83, 49)",4,24
73,D36,"(11, 13)",6,10
76,D37,"(79, 81)",0,21
79,D38,"(33, 4)",5,25
80,D39,"(74, 9)",0,28
81,D40,"(62, 94)",4,23
82,D41,"(61, 49)",0,14
84,D42,"(71, 34)",4,11
85,D43,"(16, 3)",0,27
86,D44,"(81, 81)",2,19
90,D45,"(80, 97)",1,20
91,D46,"(86, 74)",1,14
92,D47,"(60, 76)",9,24
94,D48,"(93, 50)",1,18
96,D49,"(14, 77)",6,14
97,D50,"(11, 98)",9,16
99,D51,"(26, 65)",5,29
