time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(0, 64)",9,29
3,E2,"(29, 72)",0,30
4,E3,"(58, 0)",3,25
8,E4,"(12, 95)",3,19
14,E5,"(22, 60)",1,21
15,E6,"(17, 58)",5,17
19,E7,"(100, 64)",2,16
20,E8,"(72, 77)",5,29
21,E9,"(85, 96)",0,13
22,E10,"(61, 90)",3,29
24,E11,"(40, 56)",2,10
26,E12,"(9, 24)",9,14
27,E13,"(81, 10)",0,12
29,E14,"(25, 83)",3,23
30,E15,"(58, 34)",8,27
31,E16,"(56, 29)",6,15
33,E17,"(57, 41)",7,19
34,E18,"(43, 90)",9,30
39,E19,"(51, 83)",6,26
41,E20,"(4, 26)",5,22
42,E21,"(34, 30)",9,30
43,E22,"(47, 54)",6,29
44,E23,"(100, 28)",2,15
48,E24,"(97, 42)",9,19
50,E25,"(2, 67)",6,11
51,E26,"(24, 36)",5,26
52,E27,"(45, 37)",8,22
53,E28,"(88, 30)",7,14
55,E29,"(65, 50)",0,24
58,E30,"(9, 12)",0,21
60,E31,"(97, 50)",4,19
61,E32,"(33, 14)",9,26
63,E33,"(12, 100)",6,30
64,E34,"(7, 26)",9,13
65,E35,"(89, 91)",9,24
66,E36,"(59, 9)",1,18
67,E37,"(39, 43)",3,14
71,E38,"(24, 73)",7,18
72,E39,"(54, 74)",6,12
74,E40,"(31, 45)",9,14
76,E41,"(86, 28)",0,15
78,E42,"(37, 25)",7,12
81,E43,"(40, 44)",0,12
82,E44,"(93, 88)",6,11
84,E45,"(45, 38)",8,17
85,E46,"(79, 95)",5,23
88,E47,"(98, 26)",9,23
89,E48,"(0, 96)",0,27
91,E49,"(78, 71)",9,30
93,E50,"(26, 65)",7,14
95,E51,"(44, 91)",7,22
96,E52,"(56, 86)",2,20
99,E53,"(47, 87)",0,12
