time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(53, 20)",8,10
2,D2,"(75, 35)",0,22
3,D3,"(1, 36)",8,23
4,D4,"(18, 19)",2,22
6,D5,"(54, 10)",1,10
8,D6,"(8, 55)",6,25
10,D7,"(48, 12)",5,25
14,D8,"(84, 63)",0,24
17,D9,"(32, 65)",2,11
18,D10,"(57, 67)",3,14
21,D11,"(86, 70)",2,25
22,D12,"(94, 78)",3,14
25,D13,"(100, 93)",1,29
27,D14,"(50, 25)",7,27
30,D15,"(88, 58)",5,27
31,D16,"(81, 21)",0,27
32,D17,"(95, 29)",9,17
35,D18,"(92, 100)",0,18
36,D19,"(41, 75)",9,14
37,D20,"(61, 58)",2,16
38,D21,"(60, 91)",6,19
41,D22,"(36, 56)",8,28
42,D23,"(72, 88)",8,15
45,D24,"(96, 30)",2,23
46,D25,"(93, 25)",9,16
48,D26,"(89, 58)",3,23
51,D27,"(20, 71)",4,13
52,D28,"(5, 55)",5,22
56,D29,"(72, 96)",7,10
57,D30,"(84, 30)",1,26
59,D31,"(20, 9)",1,21
60,D32,"(83, 71)",5,21
62,D33,"(11, 12)",4,18
63,D34,"(38, 6)",4,26
66,D35,"(38, 98)",4,11
67,D36,"(94, 33)",3,27
68,D37,"(51, 19)",0,24
70,D38,"(36, 54)",9,22
72,D39,"(50, 48)",6,29
74,D40,"(9, 72)",8,24
75,D41,"(24, 39)",4,17
77,D42,"(22, 47)",6,16
78,D43,"(79, 15)",2,23
83,D44,"(53, 32)",3,20
84,D45,"(98, 84)",8,10
86,D46,"(20, 31)",5,11
87,D47,"(42, 64)",8,30
89,D48,"(46, 86)",3,28
91,D49,"(18, 72)",3,26
93,D50,"(43, 24)",0,27
94,D51,"(68, 61)",3,20
96,D52,"(46, 74)",5,28
98,D53,"(73, 15)",4,16
99,D54,"(58, 93)",3,10
