time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(87, 42)",7,11
1,D2,"(3, 14)",7,13
2,D3,"(73, 82)",5,21
3,D4,"(40, 79)",6,13
4,D5,"(38, 97)",4,25
8,D6,"(19, 36)",7,18
15,D7,"(47, 40)",6,24
16,D8,"(24, 42)",7,14
20,D9,"(7, 17)",5,17
21,D10,"(1, 66)",5,27
23,D11,"(53, 8)",1,10
27,D12,"(91, 32)",6,29
29,D13,"(8, 86)",1,26
31,D14,"(100, 36)",6,30
34,D15,"(45, 66)",6,16
35,D16,"(66, 55)",5,22
36,D17,"(93, 93)",2,17
38,D18,"(90, 28)",6,23
42,D19,"(12, 76)",9,25
46,D20,"(93, 25)",5,10
47,D21,"(82, 59)",6,24
48,D22,"(100, 41)",7,11
50,D23,"(35, 0)",4,11
52,D24,"(23, 18)",6,17
53,D25,"(89, 28)",2,27
54,D26,"(53, 67)",5,12
55,D27,"(92, 40)",0,13
58,D28,"(9, 30)",5,28
59,D29,"(20, 26)",2,12
60,D30,"(5, 88)",8,19
61,D31,"(78, 61)",2,27
63,D32,"(100, 50)",5,23
67,D33,"(65, 69)",6,28
68,D34,"(45, 56)",5,26
70,D35,"(94, 57)",4,22
72,D36,"(89, 92)",0,14
74,D37,"(13, 61)",4,11
75,D38,"(77, 80)",9,10
76,D39,"(52, 4)",5,23
79,D40,"(15, 24)",5,26
80,D41,"(9, 89)",4,16
82,D42,"(21, 67)",2,19
84,D43,"(90, 61)",3,21
87,D44,"(14, 63)",9,23
88,D45,"(98, 10)",2,12
89,D46,"(53, 41)",5,17
91,D47,"(70, 28)",7,21
92,D48,"(18, 90)",3,29
94,D49,"(45, 81)",2,10
98,D50,"(18, 1)",7,10
99,D51,"(71, 39)",7,15
