time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(100, 84)",7,28
3,E2,"(40, 87)",9,23
5,E3,"(78, 50)",9,19
6,E4,"(3, 32)",2,17
7,E5,"(90, 28)",0,24
8,E6,"(91, 32)",3,14
12,E7,"(50, 46)",5,11
13,E8,"(88, 77)",1,14
19,E9,"(54, 89)",2,27
22,E10,"(78, 14)",1,21
24,E11,"(81, 47)",1,11
25,E12,"(12, 43)",4,14
27,E13,"(16, 15)",8,30
28,E14,"(53, 28)",6,24
29,E15,"(41, 92)",1,22
32,E16,"(84, 42)",5,23
37,E17,"(35, 18)",8,17
38,E18,"(96, 65)",5,20
43,E19,"(13, 60)",3,10
44,E20,"(38, 35)",5,15
49,E21,"(27, 69)",4,10
52,E22,"(58, 53)",9,25
53,E23,"(31, 95)",9,23
54,E24,"(7, 58)",5,26
55,E25,"(11, 97)",4,20
59,E26,"(0, 58)",1,15
60,E27,"(36, 80)",2,15
61,E28,"(49, 40)",2,19
62,E29,"(16, 91)",2,30
63,E30,"(27, 11)",1,17
64,E31,"(98, 10)",3,30
65,E32,"(21, 34)",4,15
66,E33,"(81, 49)",6,18
68,E34,"(50, 59)",9,27
69,E35,"(44, 35)",7,16
72,E36,"(96, 77)",6,13
73,E37,"(29, 66)",6,23
74,E38,"(31, 18)",2,21
77,E39,"(74, 29)",4,23
78,E40,"(23, 89)",1,26
79,E41,"(98, 32)",8,28
81,E42,"(47, 80)",5,24
83,E43,"(23, 57)",5,27
84,E44,"(81, 94)",2,23
85,E45,"(25, 23)",9,20
90,E46,"(57, 75)",7,25
92,E47,"(78, 15)",3,12
93,E48,"(40, 1)",3,18
95,E49,"(54, 14)",9,20
99,E50,"(96, 27)",8,14
