time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(43, 29)",6,18
4,D2,"(0, 18)",8,26
7,D3,"(24, 83)",9,14
8,D4,"(46, 33)",0,24
10,D5,"(88, 62)",0,29
11,D6,"(40, 100)",5,17
12,D7,"(91, 0)",4,24
16,D8,"(79, 63)",4,17
17,D9,"(34, 82)",4,25
19,D10,"(47, 93)",2,19
21,D11,"(12, 0)",9,24
23,D12,"(78, 85)",5,16
25,D13,"(48, 47)",4,25
30,D14,"(74, 36)",0,19
31,D15,"(36, 3)",5,13
33,D16,"(68, 38)",7,25
34,D17,"(52, 82)",4,19
37,D18,"(33, 90)",8,28
43,D19,"(50, 40)",1,26
45,D20,"(44, 59)",0,15
53,D21,"(8, 84)",1,18
54,D22,"(100, 85)",4,28
56,D23,"(73, 16)",2,15
58,D24,"(72, 97)",9,20
60,D25,"(93, 15)",9,11
63,D26,"(37, 65)",5,29
65,D27,"(32, 83)",9,14
66,D28,"(76, 33)",6,17
68,D29,"(55, 30)",5,26
72,D30,"(50, 87)",0,11
75,D31,"(58, 36)",6,24
77,D32,"(95, 22)",4,11
78,D33,"(93, 14)",1,11
80,D34,"(16, 81)",9,28
81,D35,"(61, 77)",9,30
82,D36,"(60, 76)",0,19
83,D37,"(45, 90)",5,28
84,D38,"(72, 3)",7,25
85,D39,"(59, 64)",9,10
87,D40,"(94, 17)",2,14
91,D41,"(82, 82)",0,25
92,D42,"(19, 67)",8,29
94,D43,"(88, 67)",2,16
96,D44,"(61, 87)",5,23
97,D45,"(40, 25)",2,19
99,D46,"(47, 33)",9,14
