time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(61, 82)",6,30
5,D2,"(95, 87)",9,19
9,D3,"(58, 39)",4,30
10,D4,"(69, 39)",5,23
13,D5,"(43, 95)",6,22
15,D6,"(68, 10)",5,13
20,D7,"(97, 71)",9,23
21,D8,"(42, 94)",6,18
23,D9,"(68, 79)",9,25
24,D10,"(22, 69)",1,19
26,D11,"(93, 82)",5,23
29,D12,"(99, 14)",4,21
33,D13,"(12, 56)",4,17
34,D14,"(8, 92)",5,20
36,D15,"(91, 9)",5,14
41,D16,"(11, 4)",2,23
43,D17,"(22, 71)",6,19
44,D18,"(25, 25)",6,13
45,D19,"(44, 30)",9,10
46,D20,"(25, 39)",6,21
49,D21,"(68, 78)",0,23
50,D22,"(60, 49)",1,22
54,D23,"(24, 83)",1,18
55,D24,"(99, 12)",8,17
57,D25,"(89, 38)",9,12
59,D26,"(49, 99)",2,21
62,D27,"(53, 43)",9,29
64,D28,"(14, 86)",7,21
67,D29,"(0, 17)",8,29
68,D30,"(45, 23)",0,20
69,D31,"(54, 25)",1,22
76,D32,"(97, 24)",2,22
77,D33,"(6, 77)",5,22
78,D34,"(70, 91)",8,14
79,D35,"(66, 86)",7,22
80,D36,"(5, 76)",3,19
81,D37,"(74, 84)",9,26
85,D38,"(72, 64)",0,24
87,D39,"(80, 5)",2,12
88,D40,"(43, 48)",0,22
90,D41,"(46, 36)",7,28
92,D42,"(27, 33)",6,24
93,D43,"(84, 13)",1,16
94,D44,"(91, 0)",7,28
95,D45,"(26, 88)",5,30
97,D46,"(80, 55)",8,25
99,D47,"(67, 6)",4,27
