time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(51, 95)",3,30
1,E2,"(81, 92)",6,29
2,E3,"(17, 63)",7,21
7,E4,"(98, 50)",7,29
8,E5,"(65, 84)",8,30
11,E6,"(10, 80)",2,14
13,E7,"(31, 52)",8,23
17,E8,"(75, 65)",6,28
18,E9,"(50, 52)",2,14
20,E10,"(9, 60)",0,21
21,E11,"(16, 21)",8,28
22,E12,"(85, 64)",3,20
26,E13,"(27, 31)",2,27
28,E14,"(32, 71)",7,26
32,E15,"(96, 49)",8,14
34,E16,"(37, 26)",2,12
39,E17,"(44, 62)",7,14
40,E18,"(31, 83)",2,19
41,E19,"(16, 66)",6,24
42,E20,"(63, 42)",8,19
43,E21,"(92, 81)",5,23
45,E22,"(14, 88)",8,24
47,E23,"(28, 38)",6,11
48,E24,"(31, 77)",0,12
51,E25,"(25, 98)",0,18
53,E26,"(98, 11)",9,25
55,E27,"(1, 23)",6,10
59,E28,"(64, 9)",4,10
61,E29,"(96, 15)",8,15
62,E30,"(56, 63)",3,16
63,E31,"(17, 13)",1,30
65,E32,"(79, 17)",8,21
67,E33,"(35, 32)",6,16
68,E34,"(69, 13)",2,28
69,E35,"(95, 85)",4,21
71,E36,"(65, 56)",0,11
74,E37,"(1, 4)",0,30
80,E38,"(40, 1)",8,16
81,E39,"(38, 100)",7,22
83,E40,"(43, 75)",2,25
90,E41,"(3, 46)",9,17
95,E42,"(74, 82)",7,30
96,E43,"(9, 76)",8,28
97,E44,"(1, 50)",5,22
98,E45,"(29, 37)",2,14
