time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(74, 88)",9,27
2,D2,"(56, 95)",3,19
4,D3,"(85, 35)",9,22
5,D4,"(93, 62)",9,18
6,D5,"(84, 95)",7,10
10,D6,"(37, 13)",4,28
11,D7,"(78, 56)",2,27
12,D8,"(11, 90)",7,16
13,D9,"(67, 66)",8,21
14,D10,"(12, 6)",6,10
18,D11,"(98, 69)",1,13
21,D12,"(3, 24)",5,18
24,D13,"(63, 26)",5,19
25,D14,"(64, 96)",7,26
27,D15,"(19, 53)",9,10
28,D16,"(89, 13)",1,25
30,D17,"(38, 92)",6,12
32,D18,"(55, 61)",4,23
34,D19,"(89, 94)",3,26
35,D20,"(8, 58)",3,23
36,D21,"(92, 70)",6,14
38,D22,"(51, 64)",3,21
40,D23,"(98, 65)",9,19
43,D24,"(24, 48)",4,30
44,D25,"(98, 73)",9,10
46,D26,"(88, 38)",7,21
48,D27,"(15, 31)",5,24
50,D28,"(52, 26)",7,17
51,D29,"(88, 10)",8,17
55,D30,"(15, 67)",9,22
56,D31,"(8, 96)",2,29
61,D32,"(44, 62)",9,10
63,D33,"(91, 100)",2,19
64,D34,"(16, 76)",0,21
68,D35,"(21, 91)",2,22
69,D36,"(29, 52)",1,17
70,D37,"(45, 58)",3,10
71,D38,"(61, 91)",8,23
72,D39,"(51, 47)",3,11
74,D40,"(22, 51)",9,23
75,D41,"(61, 53)",5,17
76,D42,"(94, 69)",7,20
78,D43,"(15, 67)",5,19
80,D44,"(20, 12)",3,28
81,D45,"(61, 28)",7,25
82,D46,"(95, 26)",4,15
83,D47,"(36, 50)",2,10
87,D48,"(39, 5)",2,12
88,D49,"(77, 47)",9,19
89,D50,"(47, 48)",8,19
91,D51,"(87, 12)",3,16
92,D52,"(52, 85)",6,22
93,D53,"(34, 89)",3,29
95,D54,"(28, 29)",6,13
98,D55,"(29, 25)",9,25
