time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
3,D1,"(26, 84)",3,21
4,D2,"(95, 97)",7,14
5,D3,"(93, 73)",3,10
6,D4,"(73, 98)",0,21
8,D5,"(63, 11)",5,11
10,D6,"(92, 96)",6,24
13,D7,"(15, 73)",3,22
14,D8,"(15, 97)",2,30
15,D9,"(14, 4)",3,13
17,D10,"(13, 46)",5,14
18,D11,"(10, 94)",9,20
21,D12,"(30, 28)",5,17
23,D13,"(58, 66)",8,25
24,D14,"(35, 86)",0,26
25,D15,"(28, 1)",7,26
30,D16,"(47, 12)",0,26
31,D17,"(6, 50)",9,25
33,D18,"(41, 17)",3,10
35,D19,"(41, 76)",7,28
36,D20,"(48, 53)",7,19
38,D21,"(77, 62)",1,24
40,D22,"(45, 44)",8,24
41,D23,"(33, 72)",4,25
42,D24,"(7, 60)",6,17
49,D25,"(64, 56)",5,23
50,D26,"(49, 83)",3,15
52,D27,"(67, 21)",7,17
54,D28,"(35, 99)",3,20
56,D29,"(73, 8)",8,16
58,D30,"(66, 77)",6,20
60,D31,"(65, 94)",7,21
63,D32,"(16, 54)",8,29
64,D33,"(38, 56)",5,24
65,D34,"(50, 27)",9,11
66,D35,"(30, 39)",3,14
67,D36,"(91, 30)",3,23
69,D37,"(92, 37)",9,14
71,D38,"(100, 81)",4,21
73,D39,"(100, 64)",5,26
78,D40,"(67, 60)",6,30
79,D41,"(52, 50)",2,30
83,D42,"(11, 66)",3,24
84,D43,"(11, 52)",3,18
85,D44,"(85, 34)",3,19
86,D45,"(43, 17)",1,16
89,D46,"(95, 78)",5,10
92,D47,"(69, 60)",7,20
94,D48,"(26, 6)",1,28
95,D49,"(22, 41)",7,17
