time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
1,D1,"(35, 76)",7,18
7,D2,"(87, 77)",9,19
14,D3,"(72, 69)",9,19
15,D4,"(98, 26)",6,20
19,D5,"(2, 93)",9,17
20,D6,"(1, 48)",6,25
23,D7,"(52, 94)",9,28
24,D8,"(29, 80)",3,19
25,D9,"(19, 75)",1,13
26,D10,"(75, 17)",1,11
27,D11,"(50, 80)",9,15
29,D12,"(51, 0)",0,30
30,D13,"(63, 78)",2,10
31,D14,"(100, 15)",2,28
32,D15,"(53, 99)",7,29
33,D16,"(10, 32)",1,30
35,D17,"(99, 75)",9,26
36,D18,"(62, 71)",5,25
37,D19,"(37, 93)",4,25
38,D20,"(59, 66)",1,18
39,D21,"(49, 60)",6,22
40,D22,"(75, 64)",2,16
42,D23,"(48, 96)",0,16
44,D24,"(52, 16)",9,28
45,D25,"(99, 72)",5,29
48,D26,"(71, 56)",7,19
49,D27,"(68, 25)",4,13
51,D28,"(75, 96)",0,12
56,D29,"(84, 90)",9,13
59,D30,"(61, 90)",4,26
61,D31,"(62, 52)",2,21
64,D32,"(74, 85)",0,11
70,D33,"(47, 68)",1,17
71,D34,"(5, 77)",3,22
72,D35,"(96, 30)",8,18
73,D36,"(49, 52)",0,11
74,D37,"(61, 76)",0,22
76,D38,"(55, 86)",3,30
78,D39,"(4, 5)",1,25
79,D40,"(26, 28)",9,26
82,D41,"(47, 62)",3,12
84,D42,"(34, 50)",4,22
87,D43,"(33, 99)",0,21
88,D44,"(87, 99)",6,11
90,D45,"(4, 61)",5,22
91,D46,"(24, 75)",6,10
92,D47,"(82, 13)",5,18
93,D48,"(67, 25)",0,15
94,D49,"(32, 98)",6,18
98,D50,"(48, 63)",9,23
