time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(23, 1)",5,13
4,E2,"(96, 66)",2,24
5,E3,"(45, 95)",7,30
8,E4,"(96, 12)",6,28
9,E5,"(18, 59)",4,29
10,E6,"(75, 0)",6,20
11,E7,"(71, 44)",3,26
16,E8,"(47, 40)",0,23
19,E9,"(52, 6)",2,10
20,E10,"(61, 69)",6,19
21,E11,"(20, 81)",8,12
23,E12,"(41, 33)",1,28
24,E13,"(17, 59)",0,12
28,E14,"(76, 61)",2,16
29,E15,"(7, 4)",3,23
31,E16,"(79, 59)",4,15
32,E17,"(100, 75)",7,15
33,E18,"(90, 77)",8,11
35,E19,"(77, 56)",9,11
37,E20,"(81, 30)",0,15
39,E21,"(67, 82)",1,30
41,E22,"(22, 25)",3,29
44,E23,"(87, 28)",5,16
47,E24,"(87, 99)",1,18
49,E25,"(56, 48)",2,28
50,E26,"(7, 1)",8,23
51,E27,"(29, 0)",0,28
53,E28,"(90, 73)",9,20
54,E29,"(48, 92)",9,28
55,E30,"(31, 3)",0,28
56,E31,"(91, 49)",3,17
57,E32,"(48, 95)",5,28
59,E33,"(62, 25)",6,30
62,E34,"(78, 28)",3,30
63,E35,"(11, 4)",0,29
64,E36,"(92, 15)",4,19
65,E37,"(46, 63)",0,27
67,E38,"(59, 79)",8,20
68,E39,"(70, 100)",9,11
73,E40,"(70, 0)",3,17
76,E41,"(75, 57)",2,11
78,E42,"(48, 26)",9,10
79,E43,"(48, 94)",4,12
83,E44,"(0, 42)",2,26
85,E45,"(88, 56)",5,19
86,E46,"(98, 10)",0,14
87,E47,"(78, 1)",5,25
92,E48,"(81, 24)",2,29
95,E49,"(17, 70)",3,30
96,E50,"(55, 83)",9,21
97,E51,"(48, 86)",3,12
98,E52,"(22, 83)",4,20
99,E53,"(14, 21)",1,27
