time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(72, 79)",3,29
1,E2,"(92, 22)",0,28
4,E3,"(57, 46)",1,11
6,E4,"(88, 55)",8,14
7,E5,"(94, 69)",9,30
15,E6,"(93, 74)",1,19
16,E7,"(98, 88)",2,10
17,E8,"(23, 60)",6,26
21,E9,"(77, 13)",6,22
25,E10,"(83, 85)",2,12
27,E11,"(35, 69)",0,21
30,E12,"(34, 0)",4,22
32,E13,"(99, 7)",6,16
33,E14,"(17, 89)",0,11
34,E15,"(95, 16)",2,19
35,E16,"(2, 77)",3,29
37,E17,"(16, 8)",4,15
38,E18,"(35, 85)",8,23
39,E19,"(17, 0)",9,27
43,E20,"(43, 27)",0,29
45,E21,"(86, 64)",0,16
46,E22,"(50, 63)",5,21
51,E23,"(93, 52)",2,22
54,E24,"(63, 76)",9,24
56,E25,"(7, 24)",0,23
60,E26,"(44, 33)",3,23
62,E27,"(5, 53)",8,15
68,E28,"(51, 15)",4,15
69,E29,"(81, 73)",4,26
70,E30,"(61, 72)",4,19
72,E31,"(5, 57)",9,11
75,E32,"(98, 2)",0,17
80,E33,"(92, 32)",3,17
81,E34,"(51, 2)",3,23
82,E35,"(62, 63)",3,12
83,E36,"(50, 81)",7,15
86,E37,"(65, 8)",9,26
89,E38,"(87, 7)",1,25
90,E39,"(78, 6)",2,22
93,E40,"(44, 66)",4,23
94,E41,"(79, 76)",5,20
95,E42,"(24, 52)",5,25
99,E43,"(93, 84)",0,18
