time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(9, 19)",7,29
2,E2,"(52, 31)",3,19
5,E3,"(76, 65)",5,26
6,E4,"(21, 27)",3,10
8,E5,"(51, 90)",9,23
14,E6,"(7, 52)",5,15
15,E7,"(84, 67)",4,27
17,E8,"(4, 35)",6,19
21,E9,"(36, 23)",2,11
23,E10,"(15, 43)",5,29
25,E11,"(89, 65)",8,26
26,E12,"(2, 46)",0,14
27,E13,"(75, 85)",4,20
30,E14,"(43, 59)",9,12
31,E15,"(55, 29)",4,16
32,E16,"(91, 60)",5,21
33,E17,"(2, 84)",3,18
36,E18,"(2, 24)",7,28
38,E19,"(18, 67)",8,25
40,E20,"(78, 19)",0,12
41,E21,"(46, 57)",7,14
42,E22,"(70, 63)",8,25
43,E23,"(39, 74)",9,30
44,E24,"(38, 79)",1,23
45,E25,"(9, 40)",3,17
46,E26,"(87, 34)",9,13
48,E27,"(13, 83)",3,28
49,E28,"(49, 23)",8,19
54,E29,"(10, 86)",6,17
55,E30,"(42, 73)",3,20
56,E31,"(10, 65)",7,11
61,E32,"(94, 39)",5,17
65,E33,"(56, 42)",6,15
69,E34,"(29, 21)",5,12
70,E35,"(79, 34)",1,25
71,E36,"(0, 8)",7,17
73,E37,"(58, 71)",0,20
75,E38,"(40, 64)",9,26
79,E39,"(42, 65)",0,13
83,E40,"(77, 62)",9,19
89,E41,"(71, 62)",6,22
91,E42,"(37, 98)",3,24
93,E43,"(33, 59)",4,15
94,E44,"(40, 5)",0,28
95,E45,"(33, 75)",9,14
96,E46,"(17, 54)",0,17
98,E47,"(89, 54)",6,20
99,E48,"(23, 42)",7,17
