time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,E1,"(84, 54)",0,27
3,E2,"(37, 18)",2,25
4,E3,"(7, 6)",8,13
5,E4,"(20, 92)",1,16
6,E5,"(77, 59)",5,21
7,E6,"(72, 97)",2,27
8,E7,"(34, 47)",3,25
9,E8,"(96, 83)",7,20
10,E9,"(39, 97)",8,26
18,E10,"(74, 62)",9,12
20,E11,"(40, 39)",5,12
22,E12,"(15, 68)",5,29
27,E13,"(13, 57)",3,19
29,E14,"(50, 32)",1,28
30,E15,"(70, 26)",1,11
32,E16,"(39, 96)",4,11
36,E17,"(58, 94)",9,16
41,E18,"(27, 64)",9,15
42,E19,"(60, 92)",7,18
45,E20,"(52, 61)",9,22
46,E21,"(61, 67)",7,12
51,E22,"(88, 15)",6,28
53,E23,"(19, 56)",7,17
55,E24,"(16, 91)",7,12
59,E25,"(82, 84)",9,29
63,E26,"(51, 34)",2,23
64,E27,"(45, 9)",0,12
67,E28,"(60, 91)",9,25
68,E29,"(53, 3)",6,17
69,E30,"(32, 30)",5,25
72,E31,"(15, 12)",7,26
74,E32,"(16, 70)",3,22
75,E33,"(51, 94)",9,28
78,E34,"(45, 43)",3,21
79,E35,"(40, 48)",3,22
80,E36,"(91, 76)",0,17
84,E37,"(43, 94)",6,16
88,E38,"(55, 4)",4,24
89,E39,"(21, 74)",9,13
90,E40,"(63, 73)",3,26
91,E41,"(13, 37)",5,11
94,E42,"(79, 43)",9,19
95,E43,"(94, 86)",2,20
96,E44,"(0, 99)",6,27
97,E45,"(16, 44)",3,21
99,E46,"(38, 36)",3,12
