time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,E1,"(5, 80)",7,23
1,E2,"(80, 17)",3,18
2,E3,"(92, 71)",8,12
3,E4,"(71, 45)",3,29
6,E5,"(58, 76)",3,20
10,E6,"(73, 98)",3,24
11,E7,"(55, 53)",4,12
12,E8,"(44, 15)",5,19
13,E9,"(54, 8)",7,18
15,E10,"(75, 37)",0,26
16,E11,"(51, 62)",8,11
17,E12,"(83, 25)",8,29
18,E13,"(89, 22)",0,29
19,E14,"(20, 85)",7,29
20,E15,"(21, 53)",7,23
21,E16,"(81, 52)",5,18
22,E17,"(94, 5)",7,22
23,E18,"(70, 6)",7,17
26,E19,"(95, 86)",6,14
28,E20,"(44, 77)",0,23
29,E21,"(99, 42)",5,15
30,E22,"(72, 84)",2,28
31,E23,"(3, 14)",0,26
32,E24,"(47, 1)",1,17
34,E25,"(18, 18)",8,25
36,E26,"(91, 46)",5,21
37,E27,"(70, 39)",4,17
38,E28,"(90, 76)",9,25
40,E29,"(24, 24)",3,22
42,E30,"(98, 14)",0,13
43,E31,"(80, 64)",6,28
45,E32,"(30, 3)",8,29
48,E33,"(52, 1)",6,19
49,E34,"(85, 54)",5,24
50,E35,"(73, 36)",8,19
56,E36,"(65, 62)",5,19
58,E37,"(16, 56)",9,20
60,E38,"(91, 78)",4,29
61,E39,"(49, 36)",2,21
62,E40,"(75, 66)",7,12
63,E41,"(54, 65)",8,12
64,E42,"(93, 59)",2,11
65,E43,"(97, 100)",2,11
66,E44,"(41, 76)",5,30
67,E45,"(45, 9)",6,20
68,E46,"(69, 50)",1,26
73,E47,"(55, 76)",7,13
75,E48,"(3, 3)",2,24
82,E49,"(54, 100)",5,30
84,E50,"(99, 9)",7,18
85,E51,"(86, 28)",8,23
86,E52,"(37, 92)",5,19
87,E53,"(69, 26)",6,28
88,E54,"(46, 44)",6,17
91,E55,"(7, 82)",7,22
93,E56,"(77, 53)",8,20
94,E57,"(61, 38)",2,20
96,E58,"(77, 49)",3,23
98,E59,"(15, 89)",1,28
99,E60,"(86, 0)",0,14
