time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(75, 38)",1,18
1,D2,"(59, 56)",8,10
2,D3,"(62, 9)",1,21
3,D4,"(9, 86)",4,17
5,D5,"(8, 57)",0,16
6,D6,"(76, 62)",6,15
7,D7,"(13, 81)",0,19
14,D8,"(45, 64)",2,14
15,D9,"(56, 28)",9,27
17,D10,"(66, 46)",6,23
18,D11,"(38, 54)",4,11
19,D12,"(16, 99)",0,22
22,D13,"(64, 27)",0,14
25,D14,"(54, 30)",3,20
28,D15,"(66, 62)",2,27
30,D16,"(75, 70)",7,25
34,D17,"(1, 22)",4,13
36,D18,"(33, 27)",8,17
37,D19,"(51, 43)",0,12
39,D20,"(2, 39)",2,25
40,D21,"(73, 56)",3,24
41,D22,"(8, 91)",9,21
43,D23,"(3, 22)",8,24
45,D24,"(90, 24)",4,20
46,D25,"(87, 49)",9,21
49,D26,"(29, 94)",0,13
52,D27,"(40, 52)",0,19
54,D28,"(19, 52)",1,24
55,D29,"(56, 88)",5,10
56,D30,"(78, 68)",2,10
58,D31,"(82, 77)",4,11
61,D32,"(58, 85)",5,11
62,D33,"(3, 90)",7,20
64,D34,"(54, 38)",8,14
65,D35,"(69, 28)",0,11
66,D36,"(8, 62)",8,27
67,D37,"(3, 28)",1,27
68,D38,"(43, 100)",1,28
70,D39,"(38, 34)",5,10
71,D40,"(90, 69)",4,30
72,D41,"(22, 66)",5,16
74,D42,"(73, 11)",5,27
75,D43,"(76, 92)",7,11
76,D44,"(41, 23)",5,13
77,D45,"(96, 37)",6,14
78,D46,"(45, 18)",3,12
80,D47,"(47, 84)",7,26
84,D48,"(57, 20)",3,16
85,D49,"(15, 48)",8,20
87,D50,"(59, 70)",4,27
90,D51,"(36, 78)",2,13
91,D52,"(90, 84)",7,30
92,D53,"(0, 9)",3,24
93,D54,"(76, 61)",2,12
94,D55,"(53, 81)",9,23
97,D56,"(95, 67)",1,14
99,D57,"(88, 21)",7,18
