time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
4,E1,"(16, 93)",9,25
5,E2,"(3, 73)",4,16
6,E3,"(96, 32)",8,13
7,E4,"(9, 43)",9,12
8,E5,"(63, 38)",9,13
17,E6,"(22, 2)",0,20
18,E7,"(79, 32)",0,26
21,E8,"(58, 79)",1,24
24,E9,"(20, 27)",5,23
26,E10,"(69, 74)",0,11
27,E11,"(27, 22)",2,18
28,E12,"(26, 48)",2,27
29,E13,"(86, 89)",4,22
30,E14,"(65, 77)",7,21
32,E15,"(55, 24)",7,26
33,E16,"(24, 75)",2,23
40,E17,"(1, 93)",6,16
43,E18,"(67, 37)",4,21
44,E19,"(23, 51)",0,12
45,E20,"(30, 28)",8,27
49,E21,"(47, 29)",6,21
51,E22,"(99, 1)",4,11
54,E23,"(51, 39)",4,26
56,E24,"(26, 17)",2,11
58,E25,"(42, 70)",2,24
59,E26,"(70, 66)",6,15
64,E27,"(36, 23)",3,11
65,E28,"(51, 18)",7,11
66,E29,"(70, 45)",8,10
69,E30,"(99, 68)",3,22
71,E31,"(13, 78)",4,13
77,E32,"(99, 95)",7,12
80,E33,"(20, 73)",1,21
84,E34,"(75, 80)",3,11
85,E35,"(0, 98)",5,23
89,E36,"(5, 14)",8,20
90,E37,"(93, 18)",3,11
91,E38,"(27, 25)",9,18
95,E39,"(42, 11)",7,19
