time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
2,D1,"(80, 27)",1,18
3,D2,"(64, 56)",0,25
4,D3,"(93, 92)",6,10
5,D4,"(76, 47)",6,17
6,D5,"(78, 18)",0,25
9,D6,"(73, 58)",6,14
12,D7,"(10, 39)",0,15
13,D8,"(92, 21)",2,27
15,D9,"(64, 60)",3,30
18,D10,"(52, 90)",8,25
20,D11,"(66, 46)",1,19
23,D12,"(88, 3)",9,28
27,D13,"(49, 47)",9,20
30,D14,"(73, 71)",6,26
31,D15,"(13, 23)",9,28
33,D16,"(5, 37)",3,25
35,D17,"(14, 2)",5,30
41,D18,"(88, 42)",4,23
44,D19,"(24, 51)",3,25
47,D20,"(19, 83)",8,25
49,D21,"(62, 8)",2,29
50,D22,"(66, 88)",6,27
52,D23,"(58, 33)",5,21
53,D24,"(48, 80)",7,22
55,D25,"(0, 26)",7,20
56,D26,"(28, 61)",2,23
58,D27,"(12, 24)",0,17
59,D28,"(89, 63)",2,23
62,D29,"(5, 74)",3,29
63,D30,"(84, 2)",2,19
64,D31,"(52, 15)",1,11
65,D32,"(16, 62)",8,22
67,D33,"(22, 51)",2,19
68,D34,"(82, 27)",7,30
70,D35,"(43, 40)",4,16
72,D36,"(55, 68)",5,30
75,D37,"(52, 91)",8,26
78,D38,"(3, 57)",7,22
81,D39,"(36, 51)",0,10
82,D40,"(33, 7)",3,16
89,D41,"(68, 11)",3,14
92,D42,"(63, 52)",4,13
93,D43,"(69, 64)",8,19
95,D44,"(32, 66)",9,26
98,D45,"(41, 15)",7,26
99,D46,"(49, 17)",0,15
