time_step,Task ID,"Task Position (x, y)",Urgency,Duration (min)
0,D1,"(95, 43)",8,10
2,D2,"(31, 37)",2,20
4,D3,"(89, 48)",6,11
5,D4,"(76, 15)",8,25
6,D5,"(68, 76)",7,14
7,D6,"(41, 83)",3,10
9,D7,"(1, 9)",7,10
11,D8,"(78, 97)",2,14
12,D9,"(25, 54)",2,15
13,D10,"(5, 37)",8,13
18,D11,"(70, 77)",5,24
20,D12,"(69, 7)",0,13
22,D13,"(32, 92)",5,21
24,D14,"(18, 66)",9,16
25,D15,"(28, 25)",8,11
29,D16,"(46, 31)",5,19
30,D17,"(64, 43)",2,12
31,D18,"(61, 95)",1,13
32,D19,"(68, 74)",2,28
35,D20,"(43, 49)",7,25
42,D21,"(30, 47)",0,17
44,D22,"(50, 64)",5,22
45,D23,"(64, 36)",7,10
46,D24,"(68, 68)",7,10
47,D25,"(69, 96)",6,15
48,D26,"(6, 32)",4,23
49,D27,"(91, 21)",4,26
50,D28,"(83, 55)",7,14
52,D29,"(7, 7)",4,24
53,D30,"(3, 74)",2,16
54,D31,"(19, 21)",2,14
57,D32,"(29, 43)",6,13
58,D33,"(95, 62)",5,22
60,D34,"(4, 43)",1,11
62,D35,"(33, 49)",9,18
67,D36,"(26, 49)",7,27
68,D37,"(2, 80)",6,20
70,D38,"(30, 38)",5,22
71,D39,"(52, 73)",3,26
73,D40,"(61, 38)",8,26
74,D41,"(90, 68)",3,17
76,D42,"(38, 51)",9,23
78,D43,"(50, 72)",9,27
79,D44,"(55, 67)",0,30
82,D45,"(91, 7)",7,20
84,D46,"(27, 63)",1,22
85,D47,"(33, 71)",3,24
87,D48,"(29, 6)",4,26
88,D49,"(92, 18)",8,28
89,D50,"(80, 33)",1,17
91,D51,"(77, 100)",2,20
93,D52,"(76, 17)",6,26
94,D53,"(54, 96)",1,16
95,D54,"(37, 9)",6,17
96,D55,"(67, 58)",7,14
98,D56,"(24, 89)",5,20
99,D57,"(82, 29)",1,21
